,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1287,Paco Alcacer,74,VALA,Forward,17,6,3,0,0,5,0,11,6,8,0,0,0,0,0,P,Paco,Alcacer
1288,Carles Gil,74,,Midfielder,29,1,3,0,0,2,0,5,4,8,0,0,0,0,0,C,Carles,Gil
1289,Richmond Boakye,74,,Forward,12,6,1,0,0,2,0,23,19,10,0,0,0,0,0,R,Richmond,Boakye
1290,Juan Fuentas,74,RCDE,Defender,32,0,1,8,1,7,0,3,3,2,0,0,46,20,1,J,Juan,Fuentas
1291,Victor Sanchez,74,RCDE,Midfielder,32,4,1,0,0,14,0,2,1,4,0,0,0,0,0,V,Victor,Sanchez
1292,Angel Trujillo,73,,Defender,36,1,0,10,0,5,0,0,0,0,0,0,65,39,0,A,Angel,Trujillo
1293,Andres Fernandez,73,OSAS,Goalkeeper,37,0,0,8,0,2,1,0,0,0,1,0,62,33,0,A,Andres,Fernandez
1294,Alejandro Arribas,72,OSAS,Defender,36,1,1,9,0,10,0,0,0,1,0,0,58,31,1,A,Alejandro,Arribas
1295,Pape Diop,72,,Midfielder,33,3,0,0,0,10,0,1,1,9,0,0,0,0,0,P,Pape,Diop
1296,Marc Bartra,71,BARC,Defender,17,1,1,8,1,3,0,17,3,0,0,0,16,5,0,M,Marc,Bartra
1297,Esteban,71,,Goalkeeper,38,0,0,10,0,2,0,0,0,0,0,0,71,43,0,E,Esteban,Esteban
1298,Arda Turan,71,,Midfielder,22,3,4,0,0,8,0,8,8,15,0,0,0,0,0,A,Arda,Turan
1299,Alvaro Cejudo,71,OSAS,Midfielder,27,2,3,0,0,5,0,4,3,20,0,0,0,0,0,A,Alvaro,Cejudo
1300,Juanfran,71,BETI,Midfielder,28,1,2,0,0,2,0,8,6,8,0,0,0,0,0,J,Juanfran,Juanfran
1301,David Lopez,70,RCDE,Midfielder,33,2,1,0,0,9,0,0,0,7,0,0,0,0,0,D,David,Lopez
1302,Sergio Sanchez,70,MALA,Defender,26,0,1,9,1,11,0,2,1,0,0,0,30,13,0,S,Sergio,Sanchez
1303,Alvaro Morata,70,MADR,Forward,3,9,0,0,0,1,0,32,20,1,0,0,0,0,0,A,Alvaro,Morata
1304,Ibai Gomez,70,ATBI,Forward,6,8,2,0,0,0,0,15,12,4,0,0,0,0,0,I,Ibai,Gomez
1305,David Lomban,70,,Defender,26,1,0,8,1,3,0,6,2,1,0,0,39,20,0,D,David,Lomban
1306,Lisandro Lopez,69,,Defender,26,3,1,5,1,7,0,3,0,3,0,0,36,16,0,L,Lisandro,Lopez
1307,Samu,69,MALA,Forward,20,4,2,0,0,4,0,10,7,16,0,0,0,0,0,S,Samu,Samu
1308,Fidel,69,,Midfielder,20,2,2,0,0,2,0,18,15,13,0,0,0,0,0,F,Fidel,Fidel
1309,Manu Trigueros,69,VIAL,Forward,23,2,2,0,0,5,0,14,12,13,0,0,0,0,0,M,Manu,Trigueros
1310,Jaume Costa,68,VIAL,Defender,26,1,1,6,2,11,0,8,4,0,0,0,35,13,0,J,Jaume,Costa
1311,Pablo Sarabia,68,,Midfielder,21,1,5,0,0,6,0,15,12,10,0,0,0,0,0,P,Pablo,Sarabia
1312,Daniel Larsson,67,VALL,Midfielder,21,3,1,0,0,1,0,9,8,18,0,0,0,0,0,D,Daniel,Larsson
1313,Alberto Botia,67,,Defender,33,0,1,8,2,14,1,0,0,3,0,0,44,21,0,A,Alberto,Botia
1314,Manuel Iturra,67,,Midfielder,34,2,0,0,0,11,0,1,0,3,0,0,0,0,0,M,Manuel,Iturra
1315,Jesus Rueda,67,VALL,Midfielder,33,1,0,0,0,6,0,4,2,1,0,0,0,0,0,J,Jesus,Rueda
1316,Sergio Canales,66,VALA,Midfielder,20,2,2,0,0,4,0,15,14,12,0,0,0,0,0,S,Sergio,Canales
1317,Fausto Rossi,66,VALL,Midfielder,25,2,3,0,0,9,0,8,6,8,0,0,0,0,0,F,Fausto,Rossi
1318,Hugo Mallo,66,RCCV,Defender,32,0,2,6,1,8,0,1,1,1,0,0,49,23,0,H,Hugo,Mallo
1319,Saul Niguez,65,RAVA,Midfielder,34,2,1,0,0,13,0,0,0,2,0,0,0,0,1,S,Saul,Niguez
1320,Sergi Darder,64,MALA,Midfielder,25,2,2,0,0,6,0,9,4,7,0,0,0,0,0,S,Sergi,Darder
1321,Alberto Moreno,64,SEVI,Defender,27,3,0,5,1,5,1,5,2,2,0,0,44,21,0,A,Alberto,Moreno
1322,Sergio Busquets,63,BARC,Midfielder,30,2,1,0,0,12,0,4,2,4,0,0,0,0,0,S,Sergio,Busquets
1323,Ander Iturraspe,63,ATBI,Midfielder,30,0,3,0,0,8,0,3,2,5,0,0,0,0,0,A,Ander,Iturraspe
1324,Iago Falque,63,RAVA,Defender,26,3,2,3,5,2,0,5,2,14,0,0,52,32,0,I,Iago,Falque
1325,Diego Marino,63,VALL,Goalkeeper,28,0,0,8,0,2,0,10,0,0,1,0,48,28,0,D,Diego,Marino
1326,Marcos Angeleri,62,MALA,Defender,25,0,1,7,1,9,0,7,1,2,0,0,31,13,0,M,Marcos,Angeleri
1327,Daniel Carrico,62,SEVI,Defender,22,2,0,7,1,8,0,0,0,2,0,0,28,14,0,D,Daniel,Carrico
1328,Piti,62,,Forward,20,4,1,0,0,5,0,6,6,11,0,1,0,0,0,P,Piti,Piti
1329,Jairo,62,SEVI,Midfielder,16,4,2,0,0,2,1,18,9,11,0,0,0,0,0,J,Jairo,Jairo
1330,Adrian Colunga,62,,Forward,16,4,1,0,0,4,0,16,11,9,0,0,0,0,0,A,Adrian,Colunga
1331,Ruben Garcia,62,,Midfielder,27,2,0,0,0,7,0,6,5,13,0,0,0,0,0,R,Ruben,Garcia
1332,Salva Sevilla,61,BETI,Midfielder,16,4,4,0,0,8,0,8,5,9,0,0,0,0,0,S,Salva,Sevilla
1333,Xabier Prieto,61,RESO,Midfielder,18,2,3,0,0,6,0,14,12,2,0,0,0,0,0,X,Xabier,Prieto
1334,Pablo Piatti,61,VALA,Forward,13,5,3,0,0,3,0,5,4,7,0,0,0,0,0,P,Pablo,Piatti
1335,Nabil El Zhar,61,,Forward,13,4,3,0,0,3,0,20,11,9,0,1,0,0,0,N,Nabil,Zhar
1336,Marc Valiente,61,VALL,Defender,27,1,1,7,2,5,0,8,1,3,0,0,48,29,0,M,Marc,Valiente
1337,Recio,61,,Forward,27,2,0,0,0,6,0,3,3,9,0,0,0,0,0,R,Recio,Recio
1338,Marco Torsiglieri,61,,Defender,26,1,0,9,0,5,0,4,1,0,0,0,46,28,0,M,Marco,Torsiglieri
1339,Stephane Mbia,60,SEVI,Midfielder,19,3,4,0,0,6,0,3,1,8,0,0,0,0,0,S,Stephane,Mbia
1340,Antonio Barragan,60,VALA,Defender,17,0,4,5,1,3,0,5,3,2,0,0,22,8,0,A,Antonio,Barragan
1341,Vicente Iborra,60,SEVI,Midfielder,24,3,2,0,0,11,0,9,2,8,0,0,0,0,0,V,Vicente,Iborra
1342,Tomas Pina,60,VIAL,Midfielder,21,2,0,0,0,6,0,14,14,9,0,0,0,0,0,T,Tomas,Pina
1343,Ramon Azeez,59,,Midfielder,21,2,1,0,0,5,0,14,9,4,0,0,0,0,0,R,Ramon,Azeez
1344,Michael Krohn-Dehli,59,RCCV,Midfielder,21,0,4,0,0,5,0,13,10,8,0,0,0,0,0,M,Michael,Krohn-Dehli
1345,Ion Ansotegui,59,RESO,Defender,18,2,0,7,0,1,0,16,7,2,0,0,39,21,0,I,Ion,Ansotegui
1346,Oscar Diaz,59,,Midfielder,13,4,0,0,0,4,0,24,17,11,0,0,0,0,0,O,Oscar,Diaz
1347,Pizzi,58,RCDE,Midfielder,16,3,1,0,0,3,0,18,11,13,0,0,0,0,0,P,Pizzi,Pizzi
1348,Javi Lopez,58,RCDE,Midfielder,33,0,1,0,0,8,1,0,0,2,0,0,0,0,0,J,Javi,Lopez
1349,Jhon Cordoba,58,RCDE,Forward,15,4,0,0,0,5,0,13,13,13,0,0,0,0,0,J,Jhon,Cordoba
1350,Jese,57,MADR,Forward,4,5,4,0,0,0,0,20,12,2,0,0,0,0,0,J,Jese,Jese
1351,Javi Marquez,57,,Midfielder,24,2,1,0,0,9,0,11,5,14,0,0,0,0,0,J,Javi,Marquez
1352,Abella Damia,57,OSAS,Defender,32,0,1,8,0,10,1,4,2,3,0,0,57,31,0,A,Abella,Damia
1353,Miguel Angel Moya,56,,Goalkeeper,26,0,0,6,1,1,0,0,0,1,0,0,40,21,0,M,Miguel,Moya
1354,Javier Fuego,56,VALA,Midfielder,25,2,0,0,0,6,0,9,2,4,0,0,0,0,0,J,Javier,Fuego
1355,Jonny,56,RCCV,Defender,23,0,2,5,1,4,0,8,3,1,0,0,37,17,0,J,Jonny,Jonny
1356,Carlos Gurpegi,56,ATBI,Midfielder,27,2,0,0,0,8,0,0,0,1,0,0,0,0,0,C,Carlos,Gurpegi
1357,Carlos Martinez,54,RESO,Defender,24,0,0,7,0,2,0,5,0,3,0,0,37,20,0,C,Carlos,Martinez
1358,Eliseu,54,MALA,Forward,18,2,2,0,0,8,0,12,10,7,0,0,0,0,0,E,Eliseu,Eliseu
1359,Francisco Javier Chica,54,BETI,Defender,22,3,0,6,0,8,0,9,3,3,0,0,43,24,0,F,Francisco,Chica
1360,David Zurutuza,54,RESO,Midfielder,19,1,2,0,0,4,0,13,9,11,0,0,0,0,0,D,David,Zurutuza
1361,Edu Albacar,54,,Defender,18,3,1,4,1,3,0,4,0,1,0,0,28,15,0,E,Edu,Albacar
1362,Fernando Tissone,54,MALA,Midfielder,25,1,1,0,0,5,0,1,1,9,0,0,0,0,0,F,Fernando,Tissone
1363,Joao Pereira,53,VALA,Defender,23,1,2,4,2,8,0,10,2,1,0,0,37,18,0,J,Joao,Pereira
1364,Moises Gomez,53,VIAL,Midfielder,15,2,3,0,0,0,0,9,4,8,0,0,0,0,0,M,Moises,Gomez
1365,Duda,53,MALA,Midfielder,20,2,5,0,0,10,2,10,4,7,0,0,0,0,0,D,Duda,Duda
1366,Asier Illarramendi,53,MADR,Midfielder,15,2,1,0,0,3,0,21,13,8,0,0,0,0,0,A,Asier,Illarramendi
1367,Jordan Loties,53,OSAS,Defender,30,0,0,7,1,5,1,6,0,2,0,0,51,29,0,J,Jordan,Loties
1368,Manu Del Moral,53,,Forward,19,2,1,0,0,3,0,5,5,16,0,0,0,0,0,M,Manu,Moral
1369,Jordi Xumetra,52,,Midfielder,19,1,3,0,0,6,0,15,6,10,0,0,0,0,0,J,Jordi,Xumetra
1370,Carlos Sanchez,52,,Midfielder,25,0,1,0,0,7,0,10,6,6,0,0,0,0,0,C,Carlos,Sanchez
1371,Baba Diawara,52,,Forward,11,3,2,0,0,0,0,13,9,6,0,0,0,0,0,B,Baba,Diawara
1372,Francisco Silva,52,OSAS,Midfielder,29,0,1,0,0,11,0,4,2,4,0,0,0,0,0,F,Francisco,Silva
1373,Chori Castro,51,RESO,Midfielder,12,2,3,0,0,1,0,24,9,8,0,0,0,0,0,C,Chori,Castro
1374,Martin Montoya,51,BARC,Defender,12,0,2,5,1,0,0,14,1,1,0,0,9,2,0,M,Martin,Montoya
1375,Tiago,51,,Midfielder,21,2,1,0,0,6,0,7,2,2,0,0,0,0,0,T,Tiago,Tiago
1376,Oscar,51,VALL,Midfielder,18,1,3,0,0,4,0,7,5,4,0,0,0,0,0,O,Oscar,Oscar
1377,Ruben Perez,51,,Midfielder,31,0,0,0,0,11,0,3,0,5,0,0,0,0,0,R,Ruben,Perez
1378,Ricardo Costa,51,VALA,Defender,20,3,0,5,0,7,0,5,0,2,0,0,32,17,0,R,Ricardo,Costa
1379,Manucho Goncalves,51,VALL,Forward,8,3,2,0,0,4,0,23,18,5,0,0,0,0,0,M,Manucho,Goncalves
1380,Nordin Amrabat,51,MALA,Forward,15,2,5,0,0,1,1,0,0,4,0,0,0,0,0,N,Nordin,Amrabat
1381,Alvaro Rubio,51,VALL,Midfielder,28,0,0,0,0,8,0,3,3,9,0,0,0,0,0,A,Alvaro,Rubio
1382,Ruben Rochina,50,RAVA,Forward,15,4,0,0,0,2,0,3,2,13,0,0,0,0,0,R,Ruben,Rochina
1383,Domingo Cisma,50,,Defender,18,0,1,6,1,7,0,15,1,0,0,0,21,9,0,D,Domingo,Cisma
1384,Jordi Alba,50,BARC,Defender,14,0,2,7,0,6,0,5,1,1,0,0,15,7,0,J,Jordi,Alba
1385,Santi Mina,50,RCCV,Forward,12,2,0,0,0,1,0,23,17,8,0,0,0,0,0,S,Santi,Mina
1386,Rafita,50,,Defender,24,0,2,6,1,4,0,8,2,0,0,0,47,28,0,R,Rafita,Rafita
1387,Gustavo Cabral,49,RCCV,Defender,23,1,0,5,1,8,0,12,0,3,0,0,33,16,0,G,Gustavo,Cabral
1388,Jose Antonio Reyes,49,SEVI,Forward,15,0,6,0,0,5,0,11,6,12,0,0,0,0,0,J,Jose,Reyes
1389,Borja Fernandez,49,,Midfielder,24,0,2,0,0,9,0,10,4,9,0,0,0,0,0,B,Borja,Fernandez
1390,Cristian Herrera,48,,Forward,12,3,1,0,0,3,0,11,9,9,0,0,0,0,0,C,Cristian,Herrera
1391,Patrick Ebert,48,VALL,Midfielder,13,3,5,0,0,6,0,0,0,5,0,1,0,0,0,P,Patrick,Ebert
1392,Fernando Navarro,48,SEVI,Defender,21,0,0,5,2,5,0,13,3,1,0,0,33,16,0,F,Fernando,Navarro
1393,Jon Aurtenetxe,48,RCCV,Defender,17,0,2,6,1,6,1,14,3,1,0,0,25,12,0,J,Jon,Aurtenetxe
1394,Toby Alderweireld,48,,Defender,10,1,0,5,2,0,0,24,2,0,0,0,8,3,0,T,Toby,Alderweireld
1395,Borja Oubina,47,RCCV,Midfielder,24,1,0,0,0,4,1,12,1,4,0,0,0,0,0,B,Borja,Oubina
1396,Juanmi,47,MALA,Forward,9,4,0,0,0,4,0,18,13,5,0,0,0,0,0,J,Juanmi,Juanmi
1397,Haris Seferovic,47,RESO,Forward,9,2,2,0,0,2,0,26,15,7,0,0,0,0,0,H,Haris,Seferovic
1398,Lorenzo Reyes,47,BETI,Midfielder,23,1,0,0,0,7,0,7,3,8,0,0,0,0,0,L,Lorenzo,Reyes
1399,Xabi Alonso,47,MADR,Midfielder,23,0,1,0,0,5,0,4,3,5,0,0,0,0,0,X,Xabi,Alonso
1400,Sergio Escudero,46,,Defender,18,2,2,4,1,11,0,6,1,4,0,0,28,14,0,S,Sergio,Escudero
1401,Joan Verdu,46,BETI,Midfielder,15,2,1,0,0,1,0,11,4,7,0,0,0,0,0,J,Joan,Verdu
1402,Hector Rodas,46,,Defender,12,0,0,7,2,4,0,10,4,0,0,0,17,10,0,H,Hector,Rodas
1403,Rafa,46,,Midfielder,26,0,1,0,0,9,0,9,3,3,0,0,0,0,1,R,Rafa,Rafa
1404,Javier Mascherano,46,BARC,Midfielder,27,0,0,0,0,9,0,8,1,3,0,0,0,0,0,J,Javier,Mascherano
1405,Alexis,45,,Defender,27,0,0,7,0,15,0,4,2,1,0,0,46,24,0,A,Alexis,Alexis
1406,Alex Galvez,45,RAVA,Defender,26,2,1,7,1,13,1,2,0,3,0,0,52,34,0,A,Alex,Galvez
1407,Lolo,45,OSAS,Defender,18,0,1,5,3,3,0,9,3,9,0,0,30,17,1,L,Lolo,Lolo
1408,Gabriel Paulista,45,VIAL,Defender,17,0,1,5,0,5,0,11,1,0,0,0,18,5,1,G,Gabriel,Paulista
1409,Ruben,45,RAVA,Goalkeeper,25,0,0,7,0,3,1,1,0,0,0,0,45,27,0,R,Ruben,Ruben
1410,Eduardo Vargas,45,VALA,Forward,13,3,1,0,0,3,0,4,4,8,0,0,0,0,0,E,Eduardo,Vargas
1411,Francisco Punal,44,OSAS,Midfielder,18,1,2,0,0,7,1,15,7,4,0,0,0,0,0,F,Francisco,Punal
1412,Sebastian Dubarbier,44,,Midfielder,26,1,0,0,0,11,0,2,1,4,0,0,0,0,1,S,Sebastian,Dubarbier
1413,Leo Baptistao,44,,Forward,14,1,2,0,0,3,0,11,8,13,0,0,0,0,0,L,Leo,Baptistao
1414,Nicolas Pareja,43,SEVI,Defender,23,0,1,3,1,4,0,3,2,4,0,0,39,18,0,N,Nicolas,Pareja
1415,Jose Dorado,43,VIAL,Defender,17,0,1,4,0,2,0,6,2,3,0,0,25,10,0,J,Jose,Dorado
1416,Sergio Pelegrin,43,,Defender,15,0,1,4,1,3,0,10,3,0,0,0,21,8,0,S,Sergio,Pelegrin
1417,Benat,43,ATBI,Midfielder,12,1,3,0,0,4,0,21,11,7,0,1,0,0,0,B,Benat,Benat
1418,Adrian Lopez,43,,Forward,4,1,4,0,0,0,0,24,18,4,0,0,0,0,0,A,Adrian,Lopez
1419,Ivan Riki,42,,Forward,10,2,0,0,0,5,0,22,17,8,0,0,0,0,0,I,Ivan,Riki
1420,Jose Ze Castro,42,RAVA,Defender,19,0,1,6,0,5,0,2,0,1,0,0,28,15,1,J,Jose,Castro
1421,Corona,42,,Midfielder,12,1,2,0,0,4,0,23,11,9,0,0,0,0,0,C,Corona,Corona
1422,Antonio Amaya,41,BETI,Defender,22,1,1,6,1,10,0,4,2,1,0,0,46,29,0,A,Antonio,Amaya
1423,Bojan Jokic,41,VIAL,Defender,14,0,1,5,0,6,0,13,1,0,0,0,15,5,0,B,Bojan,Jokic
1424,Mounir El Hamdaoui,40,MALA,Forward,6,3,2,0,0,0,0,10,7,5,0,0,0,0,0,M,Mounir,Hamdaoui
1425,Valdet Rama,40,VALL,Forward,9,1,1,0,0,3,0,19,17,5,0,0,0,0,0,V,Valdet,Rama
1426,Lass Bangoura,40,RAVA,Forward,19,0,0,0,0,4,1,13,9,4,0,0,0,0,0,L,Lass,Bangoura
1427,Alberto de la Bella,40,RESO,Midfielder,16,1,2,0,0,4,0,5,1,1,0,0,0,0,0,A,Alberto,Bella
1428,Marcos Tebar,40,,Midfielder,16,0,1,0,0,4,0,21,9,7,0,0,0,0,0,M,Marcos,Tebar
1429,Miguel de las Cuevas,40,OSAS,Midfielder,21,0,0,0,0,2,1,3,3,15,0,0,0,0,0,M,Miguel,Cuevas
1430,Nacho,40,MADR,Defender,8,0,1,3,4,1,0,20,6,0,0,0,11,4,0,N,Nacho,Nacho
1431,Federico Cartabia,40,VALA,Midfielder,16,0,1,0,0,4,0,16,9,12,0,0,0,0,0,F,Federico,Cartabia
1432,Humberto Osorio,39,VALL,Forward,3,4,0,0,0,0,0,25,13,2,0,0,0,0,0,H,Humberto,Osorio
1433,Anaitz Arbilla,39,RAVA,Defender,26,1,0,7,2,8,1,6,4,2,0,0,64,43,0,A,Anaitz,Arbilla
1434,Ever Banega,38,VALA,Midfielder,14,1,3,0,0,6,0,5,4,7,0,1,0,0,0,E,Ever,Banega
1435,Alvaro Vadillo,38,BETI,Midfielder,13,0,2,0,0,2,0,12,8,11,0,0,0,0,0,A,Alvaro,Vadillo
1436,Roberto Lago,38,,Defender,16,0,0,5,1,5,0,12,3,2,0,0,27,14,0,R,Roberto,Lago
1437,Helder Postiga,38,VALA,Forward,9,3,0,0,0,1,0,9,6,3,0,0,0,0,0,H,Helder,Postiga
1438,Helder Barbosa,38,,Forward,7,1,0,0,0,2,0,26,21,4,0,0,0,0,0,H,Helder,Barbosa
1439,Dorlan Pabon,37,VALA,Midfielder,10,3,0,0,0,0,0,6,2,6,0,0,0,0,0,D,Dorlan,Pabon
1440,Omar Ramos,37,VALL,Midfielder,13,0,1,0,0,3,0,23,11,11,0,0,0,0,0,O,Omar,Ramos
1441,Juan Valera,37,,Defender,21,0,0,4,1,7,0,8,2,1,0,0,36,18,0,J,Juan,Valera
1442,Diogo Figueiras,37,SEVI,Defender,19,1,1,3,1,10,0,11,3,1,0,0,34,16,0,D,Diogo,Figueiras
1443,Raphael Varane,37,MADR,Defender,12,0,1,4,1,1,0,10,2,1,0,0,18,9,0,R,Raphael,Varane
1444,Issam El Adoua,37,,Defender,9,0,1,3,4,1,0,17,9,1,0,0,23,12,0,I,Issam,Adoua
1445,Marko Marin,37,SEVI,Midfielder,10,0,4,0,0,3,0,13,8,4,0,0,0,0,0,M,Marko,Marin
1446,Oier,37,OSAS,Defender,9,2,0,0,8,2,0,29,19,1,0,0,44,24,0,O,Oier,Oier
1447,Jose Manuel Pinto,36,BARC,Goalkeeper,12,0,0,3,1,0,0,24,1,0,0,0,12,3,0,J,Jose,Pinto
1448,Juankar,36,BETI,Midfielder,17,0,2,0,0,3,1,8,2,8,0,0,0,0,0,J,Juankar,Juankar
1449,Gorka Elustondo,36,RESO,Defender,11,0,0,2,5,2,0,17,9,5,0,0,24,11,0,G,Gorka,Elustondo
1450,Jonathan Zongo,35,,Forward,10,1,2,0,0,1,0,6,5,5,0,0,0,0,0,J,Jonathan,Zongo
1451,Pedro Mosquera,35,,Midfielder,17,0,0,0,0,7,0,12,8,6,0,0,0,0,0,P,Pedro,Mosquera
1452,Cristian Tello,35,BARC,Forward,2,1,2,0,0,0,0,31,20,2,0,0,0,0,0,C,Cristian,Tello
1453,Diego Mainz,34,,Defender,14,0,1,5,1,2,1,13,3,0,0,0,25,14,1,D,Diego,Mainz
1454,Victor Perez,34,VALL,Midfielder,13,1,0,0,0,3,0,7,6,7,0,0,0,0,0,V,Victor,Perez
1455,Jose Sosa,34,,Midfielder,4,0,5,0,0,0,0,15,11,5,0,0,0,0,0,J,Jose,Sosa
1456,Medhi Lacen,34,,Midfielder,13,0,2,0,0,5,0,21,7,6,0,0,0,0,0,M,Medhi,Lacen
1457,Abraham,34,RCDE,Midfielder,13,0,1,0,0,3,0,22,8,10,0,0,0,0,0,A,Abraham,Abraham
1458,Manuel Lanzarote,33,RCDE,Midfielder,5,1,3,0,0,3,0,18,12,4,0,0,0,0,0,M,Manuel,Lanzarote
1459,Dimitri Foulquier,33,,Defender,9,0,0,3,6,0,0,23,15,0,0,0,39,24,0,D,Dimitri,Foulquier
1460,Antonio Adan,33,BETI,Goalkeeper,17,0,0,3,0,1,0,0,0,1,1,0,31,17,0,A,Antonio,Adan
1461,Alvaro Arroyo,33,,Midfielder,16,1,0,0,0,5,0,10,1,3,0,0,0,0,0,A,Alvaro,Arroyo
1462,Weligton,33,MALA,Defender,15,0,0,4,1,6,0,5,1,2,0,0,21,10,0,W,Weligton,Weligton
1463,Aaron Niguez,33,,Midfielder,8,1,1,0,0,5,0,16,14,6,0,0,0,0,0,A,Aaron,Niguez
1464,Guillermo Sara,32,BETI,Goalkeeper,15,0,0,4,0,0,0,13,0,1,1,0,30,19,0,G,Guillermo,Sara
1465,Alvaro Arbeloa,32,MADR,Defender,14,0,0,4,0,7,0,12,3,3,0,0,21,8,0,A,Alvaro,Arbeloa
1466,Javier Acuna,32,OSAS,Forward,3,3,0,0,0,2,0,17,13,1,0,0,0,0,0,J,Javier,Acuna
1467,Raoul Loe,32,OSAS,Midfielder,14,0,1,0,0,4,0,16,5,3,0,0,0,0,0,R,Raoul,Loe
1468,Raul Rodriguez,31,RCDE,Midfielder,12,0,0,0,0,0,0,23,7,0,0,0,0,0,0,R,Raul,Rodriguez
1469,Mikel Gonzalez,31,RESO,Defender,20,0,0,5,0,6,1,8,1,4,0,0,37,21,0,M,Mikel,Gonzalez
1470,Nono,30,BETI,Midfielder,14,0,1,0,0,9,0,9,8,5,0,0,0,0,0,N,Nono,Nono
1471,Alfred N'Diaye,30,BETI,Midfielder,16,0,1,0,0,5,0,0,0,1,0,0,0,0,0,A,Alfred,N'Diaye
1472,Alex Fernandez,30,RCDE,Midfielder,3,0,1,0,0,0,0,25,21,3,0,0,0,0,0,A,Alex,Fernandez
1473,Cedric,30,BETI,Midfielder,12,0,1,0,0,5,1,17,11,7,0,0,0,0,0,C,Cedric,Cedric
1474,Diego Buonanotte,30,,Forward,9,0,1,0,0,6,0,24,15,6,0,0,0,0,0,D,Diego,Buonanotte
1475,Javier Magro Matilla,30,BETI,Midfielder,15,0,0,0,0,8,0,14,8,4,0,0,0,0,0,J,Javier,Matilla
1476,Pape Diakhate,29,,Defender,14,0,1,3,0,5,0,2,0,3,0,0,20,9,0,P,Pape,Diakhate
1477,Vicente Guaita,29,VALA,Goalkeeper,12,0,0,1,1,1,0,20,2,0,2,0,24,12,0,V,Vicente,Guaita
1478,Jaime Jimenez,29,VALL,Goalkeeper,10,0,0,4,0,1,0,27,0,0,0,0,12,6,0,J,Jaime,Jimenez
1479,Joseba Zaldua,29,RESO,Defender,10,0,0,4,0,2,0,6,0,1,0,0,11,5,0,J,Joseba,Zaldua
1480,Oliver,29,,Midfielder,8,1,1,0,0,3,0,15,8,8,0,0,0,0,0,O,Oliver,Oliver
1481,Sami Khedira,29,MADR,Midfielder,12,1,1,0,0,4,0,3,1,6,0,0,0,0,0,S,Sami,Khedira
1482,Nacho,29,BETI,Midfielder,15,0,0,0,0,2,0,8,1,1,0,0,0,0,0,N,Nacho,Nacho
1483,Juan Rodriguez,29,,Midfielder,13,0,1,0,0,2,0,7,2,3,0,0,0,0,0,J,Juan,Rodriguez
1484,Thievy Bifouma,28,RCDE,Midfielder,2,3,0,0,0,0,0,13,9,1,0,0,0,0,0,T,Thievy,Bifouma
1485,Cristian Rodriguez,28,,Midfielder,2,1,1,0,0,2,0,27,18,2,0,0,0,0,0,C,Cristian,Rodriguez
1486,Michael Pereira,28,,Forward,11,0,0,0,0,1,0,13,7,9,0,0,0,0,0,M,Michael,Pereira
1487,Toni,28,RCCV,Midfielder,11,0,2,0,0,1,0,5,1,1,0,0,0,0,0,T,Toni,Toni
1488,Raul Baena,28,RAVA,Midfielder,15,0,0,0,0,4,1,22,5,7,0,0,0,0,0,R,Raul,Baena
1489,Piotr Trochowski,28,SEVI,Midfielder,9,0,1,0,0,2,0,19,9,6,0,0,0,0,0,P,Piotr,Trochowski
1490,Mario Suarez,27,,Midfielder,16,0,0,0,0,6,0,10,1,3,0,0,0,0,0,M,Mario,Suarez
1491,Victor Casadesus,27,,Forward,11,1,2,0,0,1,2,1,1,5,0,0,0,0,0,V,Victor,Casadesus
1492,Hernan Perez,27,VIAL,Midfielder,9,1,0,0,0,0,0,9,4,7,0,0,0,0,0,H,Hernan,Perez
1493,Tito,27,RAVA,Defender,22,0,1,4,3,6,0,2,2,5,0,0,55,38,0,T,Tito,Tito
1494,Pedro Morales,27,MALA,Midfielder,8,1,0,0,0,1,0,12,7,8,0,0,0,0,0,P,Pedro,Morales
1495,Sergio Pinto,27,,Midfielder,10,0,1,0,0,4,0,21,8,6,0,0,0,0,0,S,Sergio,Pinto
1496,Victor Ruiz,27,VALA,Defender,8,1,0,3,0,3,0,14,3,1,0,0,14,6,0,V,Victor,Ruiz
1497,Adrian Gonzalez,27,RAVA,Midfielder,10,1,0,0,0,5,0,22,7,3,0,0,0,0,0,A,Adrian,Gonzalez
1498,Nery Castillo,26,RAVA,Forward,5,2,0,0,0,0,0,6,6,5,0,0,0,0,0,N,Nery,Castillo
1499,Garry Rodrigues,26,,Midfielder,5,1,2,0,0,0,0,7,5,3,0,0,0,0,0,G,Garry,Rodrigues
1500,Inigo Lopez,26,RCCV,Defender,5,1,0,3,1,0,0,12,4,1,0,0,12,7,0,I,Inigo,Lopez
1501,Pedro Rios,26,,Midfielder,8,1,1,0,0,3,0,13,5,5,0,0,0,0,0,P,Pedro,Rios
1502,Jaime Gavilan,26,,Midfielder,5,0,2,0,0,4,0,23,14,3,0,0,0,0,0,J,Jaime,Gavilan
1503,Alex Song,26,BARC,Midfielder,12,0,0,0,0,2,0,23,7,4,0,0,0,0,1,A,Alex,Song
1504,Andres Guardado,25,VALA,Forward,12,0,0,0,0,3,0,6,4,3,0,0,0,0,0,A,Andres,Guardado
