,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1070,Mart Ristl,2,VFB,Midfielder,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,M,Mart,Ristl
1071,Kazuki Nagasawa,2,FCK1,Midfielder,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,K,Kazuki,Nagasawa
1072,Lukasz Zaluska,2,,Goalkeeper,2,0,0,0,0,0,0,25,0,0,0,0,4,2,0,L,Lukasz,Zaluska
1073,Ismail Azzaoui,2,VFL,Midfielder,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,I,Ismail,Azzaoui
1074,Heung Min Son,2,BL1,Forward,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,H,Heung,Son
1075,Tom Mickel,2,HSV,Goalkeeper,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,T,Tom,Mickel
1076,Nico Schulz,2,HB1,Midfielder,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,N,Nico,Schulz
1077,Sidney Sam,2,SCH4,Midfielder,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,S,Sidney,Sam
1078,Takashi Inui,2,EF,Midfielder,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,T,Takashi,Inui
1079,Danilo Soares,2,,Defender,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,D,Danilo,Soares
1080,Benjamin Gorka,1,,Defender,0,0,0,0,0,0,0,11,4,0,0,0,7,3,0,B,Benjamin,Gorka
1081,Carlos Ascues,1,VFL,Midfielder,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,C,Carlos,Ascues
1082,Fabian Reese,1,SCH4,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,F,Fabian,Reese
1083,Mike-Steven Bahre,1,H96,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Mike-Steven,Bahre
1084,Dario Kresic,1,BL1,Goalkeeper,1,0,0,0,0,0,0,32,0,1,0,0,2,1,0,D,Dario,Kresic
1085,Stefan Wannenwetsch,1,,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,S,Stefan,Wannenwetsch
1086,Marvin Wanitzek,1,VFB,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Marvin,Wanitzek
1087,Russell Canouse,1,,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,R,Russell,Canouse
1088,Florian Kohls,1,HB1,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,F,Florian,Kohls
1089,Thomas Kessler,1,FCK1,Goalkeeper,1,0,0,0,0,0,0,26,0,0,0,0,2,1,0,T,Thomas,Kessler
1090,Ahmet Arslan,1,HSV,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,A,Ahmet,Arslan
1091,Marcel Hilssner,1,WB1,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Marcel,Hilssner
1092,Milan Ivana,1,,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,M,Milan,Ivana
1093,Milos Pantovic,1,BM1,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,M,Milos,Pantovic
1094,Elkin Soto,1,,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,E,Elkin,Soto
1095,Nico Rinderknecht,1,EF,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,N,Nico,Rinderknecht
1096,Joelinton,1,,Forward,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,J,Joelinton,Joelinton
1097,Sven Ulreich,1,BM1,Goalkeeper,0,0,0,0,0,0,0,30,1,0,0,0,1,0,0,S,Sven,Ulreich
1098,Albian Ajeti,1,,Forward,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,A,Albian,Ajeti
1099,Devante Parker,1,,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,D,Devante,Parker
1100,Tim Dierssen,1,H96,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,T,Tim,Dierssen
1101,Maximilian Beister,1,,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,M,Maximilian,Beister
1102,Francisco Rodriguez,1,VFL,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,F,Francisco,Rodriguez
1103,Philip Heise,1,VFB,Defender,1,0,1,0,1,0,0,14,4,0,0,0,14,10,0,P,Philip,Heise
1104,Lukas Klunter,1,FCK1,Defender,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,L,Lukas,Klunter
1105,Yildirim Ozkan,1,WB1,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Y,Yildirim,Ozkan
1106,Alexander Nubel,1,SCH4,Goalkeeper,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,A,Alexander,Nubel
1107,Mitchell Langerak,0,VFB,Goalkeeper,2,0,0,0,0,0,0,15,0,0,0,0,6,4,0,M,Mitchell,Langerak
1108,Maurice Hirsch,0,H96,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Maurice,Hirsch
1109,Benjamin Uphoff,0,VFB,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,B,Benjamin,Uphoff
1110,Patrick Platins,0,,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,P,Patrick,Platins
1111,Marius Gersbeck,0,HB1,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,M,Marius,Gersbeck
1112,Nils-Jonathan Korber,0,HB1,Goalkeeper,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,N,Nils-Jonathan,Korber
1113,Bard Finne,0,FCK1,Forward,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,B,Bard,Finne
1114,Niklas Feierabend,0,H96,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,N,Niklas,Feierabend
1115,Todor Nedelev,0,,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,T,Todor,Nedelev
1116,Tom Starke,0,BM1,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,T,Tom,Starke
1117,Marlon Ritter,0,MON1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marlon,Ritter
1118,Andreas Hirzel,0,HSV,Goalkeeper,0,0,0,0,0,0,0,6,1,0,0,0,2,1,0,A,Andreas,Hirzel
1119,Julian von Haacke,0,WB1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Julian,Haacke
1120,Niki Zimling,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Niki,Zimling
1121,Pascal Stenzel,0,BD1,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,P,Pascal,Stenzel
1122,Julian Derstroff,0,,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Julian,Derstroff
1123,Yannik Oettl,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Y,Yannik,Oettl
1124,Alexander Stolz,0,,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,A,Alexander,Stolz
1125,Michael Zetterer,0,WB1,Goalkeeper,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,M,Michael,Zetterer
1126,Gerhard Tremmel,0,WB1,Goalkeeper,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,G,Gerhard,Tremmel
1127,Batuhan Altintas,0,HSV,Forward,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,B,Batuhan,Altintas
1128,Daniel Mesenhoeler,0,FCK1,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,D,Daniel,Mesenhoeler
1129,Milos Veljkovic,0,WB1,Defender,1,0,0,0,0,0,0,3,2,1,0,0,7,4,0,M,Milos,Veljkovic
1130,Levent Aycicek,0,WB1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Levent,Aycicek
1131,Yannick Zummack,0,EF,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Y,Yannick,Zummack
1132,Phillipp Tschauner,0,H96,Goalkeeper,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,P,Phillipp,Tschauner
1133,Michael Gspurning,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,M,Michael,Gspurning
1134,Robin Zentner,0,,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Robin,Zentner
1135,Shawn Parker,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Shawn,Parker
1136,Seung-Woo Ryu,0,BL1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Seung-Woo,Ryu
1137,Joel Gerezgiher,0,EF,Defender,1,0,0,0,0,1,0,6,2,1,0,0,6,3,0,J,Joel,Gerezgiher
1138,Sascha Burchert,0,HB1,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,S,Sascha,Burchert
1139,Ioannis Gelios,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,I,Ioannis,Gelios
1140,Lukas Boeder,0,BL1,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,L,Lukas,Boeder
1141,Philip Steinhart,0,BM1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Philip,Steinhart
1142,Patrick Ochs,0,,Defender,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,P,Patrick,Ochs
1143,Felipe Lopes,0,VFL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,F,Felipe,Lopes
1144,Hendrick Bonmann,0,BD1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Hendrick,Bonmann
1145,Oliver Husing,0,WB1,Defender,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,O,Oliver,Husing
1146,Tim Reider,0,,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,T,Tim,Reider
1147,Thomas Blomeyer,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Thomas,Blomeyer
1148,Kerim Carolus,0,HSV,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,K,Kerim,Carolus
1149,Jannes Horn,0,VFL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jannes,Horn
1150,Gianluca Gaudino,0,BM1,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,G,Gianluca,Gaudino
1151,Jan Kirchhoff,0,BM1,Defender,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,J,Jan,Kirchhoff
1152,Patrik Dzalto,0,BL1,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,P,Patrik,Dzalto
1153,Sebastian Stolze,0,VFL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sebastian,Stolze
1154,Aloy Ihenacho,0,,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Aloy,Ihenacho
1155,Max Grun,0,VFL,Goalkeeper,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,M,Max,Grun
1156,Ashton Gotz,0,HSV,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Ashton,Gotz
1157,Fabian Giefer,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,F,Fabian,Giefer
1158,Baris Atik,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,Baris,Atik
1159,Gianluca Curci,0,,Goalkeeper,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,G,Gianluca,Curci
1160,Joel Abu Hanna,0,BL1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Joel,Hanna
1161,Thomas Pledl,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Thomas,Pledl
1162,Daniel Zeaiter,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Daniel,Zeaiter
1163,Patrick Weihrauch,0,BM1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Patrick,Weihrauch
1164,Jannik Huth,0,,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,J,Jannik,Huth
1165,Christofer Heimeroth,0,MON1,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,C,Christofer,Heimeroth
1166,Eric Oelschlagel,0,WB1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Eric,Oelschlagel
1167,Erik Thommy,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Erik,Thommy
1168,Heinz Lindner,0,EF,Goalkeeper,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,H,Heinz,Lindner
1169,Tino Dehmelt,0,HSV,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tino,Dehmelt
1170,Djibril Sow,0,MON1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Djibril,Sow
1171,David Yelldell,0,BL1,Goalkeeper,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,D,David,Yelldell
1172,Henrique Sereno,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,H,Henrique,Sereno
1173,Alex Manninger,-1,,Goalkeeper,1,0,0,0,0,0,0,32,1,0,0,0,6,4,0,A,Alex,Manninger
1174,Federico Barba,-1,VFB,Defender,2,1,0,0,0,0,0,3,0,2,0,0,9,7,1,F,Federico,Barba
1175,Odisseas Vlachodimos,-2,VFB,Goalkeeper,2,0,0,0,0,0,0,12,1,0,0,0,10,7,0,O,Odisseas,Vlachodimos
1176,Janek Sternberg,-2,WB1,Defender,4,0,0,0,1,2,0,19,5,1,0,0,23,15,0,J,Janek,Sternberg
1177,Leon Guwara,-2,WB1,Defender,1,0,0,0,0,0,0,3,0,0,0,0,5,4,0,L,Leon,Guwara
1178,Ronny,-2,HB1,Defender,0,0,0,0,0,0,0,5,1,0,0,0,4,3,0,R,Ronny,Ronny
1179,Luca-Milan Zander,-4,WB1,Defender,1,0,0,0,0,0,0,3,1,1,0,0,9,7,0,L,Luca-Milan,Zander
1180,Luis Suarez,308,BARC,Forward,35,40,16,0,0,6,0,2,0,0,0,2,0,0,0,L,Luis,Suarez
1181,Cristiano Ronaldo,274,MADR,Forward,36,35,11,0,0,2,0,0,0,2,0,2,0,0,0,C,Cristiano,Ronaldo
1182,Lionel Messi,233,BARC,Forward,31,26,16,0,0,3,0,2,2,2,0,3,0,0,0,L,Lionel,Messi
1183,Neymar,217,BARC,Forward,34,24,13,0,0,6,0,0,0,1,0,2,0,0,0,N,Neymar,Neymar
1184,Karim Benzema,194,MADR,Forward,26,24,7,0,0,0,0,1,1,16,0,0,0,0,0,K,Karim,Benzema
1185,Antoine Griezmann,192,,Forward,36,22,5,0,0,5,0,2,2,16,0,1,0,0,0,A,Antoine,Griezmann
1186,Lucas,175,RCDC,Forward,35,17,7,0,0,2,0,1,1,5,0,0,0,0,0,L,Lucas,Lucas
1187,Ruben Castro,172,BETI,Forward,38,19,2,0,0,3,0,0,0,5,0,1,0,0,0,R,Ruben,Castro
1188,Aritz Aduriz,169,ATBI,Forward,30,20,6,0,0,9,0,4,4,5,0,2,0,0,0,A,Aritz,Aduriz
1189,Jan Oblak,168,,Goalkeeper,38,0,0,24,0,0,0,0,0,0,0,0,18,4,0,J,Jan,Oblak
1190,Gareth Bale,167,MADR,Midfielder,21,19,10,0,0,2,0,3,2,9,0,0,0,0,0,G,Gareth,Bale
1191,Borja Gonzalez,161,,Forward,29,18,3,0,0,3,0,7,7,14,0,0,0,0,0,B,Borja,Gonzalez
1192,Juanfran,157,,Defender,34,1,1,22,1,6,0,2,1,1,0,0,16,4,0,J,Juanfran,Juanfran
1193,Youssef El-Arabi,146,,Forward,27,16,2,0,0,2,0,9,8,8,0,0,0,0,0,Y,Youssef,El-Arabi
1194,Diego Godin,145,,Defender,31,1,1,20,2,7,0,1,0,2,0,0,11,2,0,D,Diego,Godin
1195,Jonathan Viera,142,LASP,Midfielder,36,10,8,0,0,3,0,0,1,9,0,1,0,0,0,J,Jonathan,Viera
1196,Filipe Luis,140,,Defender,32,1,4,19,0,10,1,2,0,0,0,0,17,4,0,F,Filipe,Luis
1197,Kevin Gameiro,138,SEVI,Forward,22,16,3,0,0,2,0,9,9,9,0,1,0,0,0,K,Kevin,Gameiro
1198,Paco Alcacer,138,VALA,Forward,25,13,6,0,0,2,0,10,9,7,0,1,0,0,0,P,Paco,Alcacer
1199,Iago Aspas,135,RCCV,Forward,31,13,4,0,0,8,0,4,4,17,0,0,0,0,0,I,Iago,Aspas
1200,Jorge Koke,132,,Midfielder,34,5,14,0,0,4,0,1,1,6,0,0,0,0,0,J,Jorge,Koke
1201,Jordi Alba,130,BARC,Defender,29,0,6,13,4,2,0,5,2,4,0,0,20,6,0,J,Jordi,Alba
1202,Keylor Navas,128,MADR,Goalkeeper,34,0,0,13,0,0,0,0,0,0,3,0,28,7,0,K,Keylor,Navas
1203,Nolito,126,RCCV,Forward,27,12,7,0,0,9,0,2,2,5,0,1,0,0,0,N,Nolito,Nolito
1204,Charles,122,MALA,Forward,33,12,3,0,0,12,0,3,2,6,0,0,0,0,1,C,Charles,Charles
1205,Claudio Bravo,122,BARC,Goalkeeper,33,0,0,15,1,0,0,0,0,1,0,0,23,6,0,C,Claudio,Bravo
1206,Sergi Enrich,122,,Forward,25,9,6,0,0,4,0,13,13,12,0,0,0,0,0,S,Sergi,Enrich
1207,Cedric Bakambu,120,VIAL,Forward,21,12,3,0,0,4,0,14,13,12,0,0,0,0,0,C,Cedric,Bakambu
1208,Alphonse Areola,119,VIAL,Goalkeeper,32,0,0,15,0,1,0,4,0,0,1,0,26,9,0,A,Alphonse,Areola
1209,Marco Asensio,114,RCDE,Midfielder,33,4,10,0,0,3,0,3,1,9,0,0,0,0,0,M,Marco,Asensio
1210,Roberto Rosales,113,MALA,Defender,35,0,3,12,0,5,0,0,0,1,0,0,32,9,0,R,Roberto,Rosales
1211,Mario Gasper,113,VIAL,Defender,32,2,2,13,1,8,0,2,1,1,0,0,33,14,0,M,Mario,Gasper
1212,Jose Luis Morales,112,,Midfielder,31,7,5,0,0,4,0,7,4,12,0,0,0,0,0,J,Jose,Morales
1213,Fernando Torres,111,,Forward,17,11,4,0,0,3,0,17,13,10,0,0,0,0,0,F,Fernando,Torres
1214,Marcelo,111,MADR,Defender,28,2,3,11,0,3,0,4,2,3,0,0,26,7,0,M,Marcelo,Marcelo
1215,Jose Maria Gimenez,110,,Defender,27,1,1,15,0,8,0,5,0,0,0,0,16,4,0,J,Jose,Gimenez
1216,Antonio Sanabria,110,,Forward,27,11,1,0,0,4,0,2,2,14,0,0,0,0,0,A,Antonio,Sanabria
1217,Fabian Orellana,109,RCCV,Forward,33,7,6,0,0,10,0,1,0,9,0,0,0,0,0,F,Fabian,Orellana
1218,Jony,109,,Midfielder,33,5,7,0,0,4,0,4,3,13,0,1,0,0,0,J,Jony,Jony
1219,Gorka Iraizoz,108,ATBI,Goalkeeper,37,0,0,13,0,1,1,0,0,0,1,0,43,19,0,G,Gorka,Iraizoz
1220,Daniel Parejo,107,VALA,Midfielder,30,8,4,0,0,8,0,5,3,4,0,0,0,0,0,D,Daniel,Parejo
1221,Pablo Sarabia,106,,Midfielder,30,7,6,0,0,8,0,3,1,10,0,0,0,0,0,P,Pablo,Sarabia
1222,Javi Guerra,105,RAVA,Forward,23,12,0,0,0,8,0,9,7,8,0,0,0,0,0,J,Javi,Guerra
1223,Faycal Fajr,103,RCDC,Midfielder,31,5,4,0,0,3,0,7,7,7,0,0,0,0,0,F,Faycal,Fajr
1224,Ruben Rochina,103,,Forward,29,6,6,0,0,10,0,7,7,19,0,0,0,0,0,R,Ruben,Rochina
1225,Victor Ruiz,102,VIAL,Defender,31,0,0,14,2,9,0,4,3,0,0,0,29,11,1,V,Victor,Ruiz
1226,Luis Alberto,102,RCDC,Midfielder,25,6,7,0,0,3,0,7,4,12,0,0,0,0,0,L,Luis,Alberto
1227,Mikel San Jose,101,ATBI,Defender,30,2,3,8,5,6,1,4,4,4,0,0,36,15,0,M,Mikel,Jose
1228,Jozabed Sanchez,101,RAVA,Midfielder,24,10,2,0,0,3,0,7,3,6,0,0,0,0,1,J,Jozabed,Sanchez
1229,Raul Garcia,101,,Midfielder,27,7,6,0,0,10,0,4,4,9,0,0,0,0,0,R,Raul,Garcia
1230,Ivan Rakitic,101,BARC,Midfielder,30,7,2,0,0,3,0,7,6,14,0,0,0,0,1,I,Ivan,Rakitic
1231,Gerard Pique,100,BARC,Defender,30,2,1,10,4,12,0,1,0,6,0,0,25,9,0,G,Gerard,Pique
1232,Dani Alves,99,BARC,Defender,24,0,4,9,6,6,0,11,5,7,0,0,22,8,0,D,Dani,Alves
1233,Roberto Soldado,99,VIAL,Forward,27,5,10,0,0,11,0,7,1,11,0,0,0,0,0,R,Roberto,Soldado
1234,Carlos Vela,99,RESO,Forward,32,5,4,0,0,5,0,3,3,13,0,0,0,0,0,C,Carlos,Vela
1235,Mikel Balenziaga,99,ATBI,Defender,33,0,3,12,0,6,0,3,1,2,0,0,41,19,0,M,Mikel,Balenziaga
1236,James Rodriguez,98,MADR,Midfielder,17,7,7,0,0,1,0,12,9,10,0,0,0,0,0,J,James,Rodriguez
1237,Duje Cop,97,MALA,Forward,25,7,3,0,0,3,0,9,6,21,0,0,0,0,0,D,Duje,Cop
1238,Toni Kroos,96,MADR,Midfielder,32,1,10,0,0,3,0,3,0,7,0,0,0,0,0,T,Toni,Kroos
1239,Geronimo Rulli,96,RESO,Goalkeeper,36,0,0,12,0,4,1,0,0,0,1,0,46,22,0,G,Geronimo,Rulli
1240,Imanol Agirretxe,95,RESO,Forward,14,13,0,0,0,0,0,4,2,6,0,0,0,0,0,I,Imanol,Agirretxe
1241,Inaki Williams,95,ATBI,Forward,21,8,4,0,0,3,0,5,4,19,0,0,0,0,0,I,Inaki,Williams
1242,Deyverson,93,,Forward,24,9,1,0,0,12,0,11,9,12,0,0,0,0,0,D,Deyverson,Deyverson
1243,Nicolas Fedor,93,RAVA,Forward,18,9,4,0,0,4,0,8,4,7,0,0,0,0,0,N,Nicolas,Fedor
1244,Roberto Trashorras,93,RAVA,Midfielder,35,2,8,0,0,10,0,1,1,2,0,1,0,0,0,R,Roberto,Trashorras
1245,Willian Jose,91,LASP,Forward,19,9,1,0,0,6,0,15,11,5,0,0,0,0,0,W,Willian,Jose
1246,Gerard Moreno,91,RCDE,Forward,19,7,3,0,0,4,0,14,13,10,0,0,0,0,0,G,Gerard,Moreno
1247,Bebe,91,RAVA,Forward,27,3,6,0,0,3,0,9,7,16,0,0,0,0,0,B,Bebe,Bebe
1248,Daniel Wass,90,RCCV,Defender,31,2,5,5,5,3,0,5,5,15,0,0,55,29,0,D,Daniel,Wass
1249,Sergio Rico,90,SEVI,Goalkeeper,35,0,0,10,0,2,0,3,0,0,0,0,43,18,0,S,Sergio,Rico
1250,Raul Albentosa,89,MALA,Defender,27,2,0,10,0,11,0,8,2,0,0,0,25,6,0,R,Raul,Albentosa
1251,Felipe Caicedo,89,RCDE,Forward,26,8,0,0,0,6,0,6,5,14,0,1,0,0,0,F,Felipe,Caicedo
1252,Tana,88,LASP,Midfielder,26,5,4,0,0,2,0,3,1,16,0,0,0,0,0,T,Tana,Tana
1253,Antonio Adan,88,BETI,Goalkeeper,36,0,0,12,0,6,0,0,0,1,0,0,50,26,0,A,Antonio,Adan
1254,Denis Suarez,88,SEVI,Midfielder,26,4,4,0,0,3,0,10,7,6,0,0,0,0,0,D,Denis,Suarez
1255,Carlos Kameni,87,MALA,Goalkeeper,28,0,1,9,0,1,0,3,0,1,1,0,28,9,1,C,Carlos,Kameni
1256,Markel Susaeta,86,ATBI,Midfielder,22,3,8,0,0,3,0,13,6,13,0,0,0,0,0,M,Markel,Susaeta
1257,Weligton,85,MALA,Defender,30,0,2,8,0,5,0,1,0,3,0,0,30,8,0,W,Weligton,Weligton
1258,Sergio Araujo,85,LASP,Forward,20,6,3,0,0,4,0,16,10,8,0,0,0,0,0,S,Sergio,Araujo
1259,Hernan Perez,85,RCDE,Midfielder,27,7,1,0,0,12,0,5,5,7,0,0,0,0,0,H,Hernan,Perez
1260,Xabier Prieto,84,RESO,Midfielder,27,3,3,0,0,3,0,11,9,9,0,0,0,0,0,X,Xabier,Prieto
1261,Danilo,84,MADR,Defender,23,2,5,6,2,6,0,7,1,3,0,0,26,10,0,D,Danilo,Danilo
1262,Alen Halilovic,84,,Midfielder,24,3,5,0,0,6,0,12,12,9,0,0,0,0,0,A,Alen,Halilovic
1263,Isaac Success,83,,Forward,28,6,2,0,0,11,0,2,2,11,0,0,0,0,0,I,Isaac,Success
1264,Isco,83,MADR,Midfielder,21,3,7,0,0,2,1,15,10,13,0,0,0,0,0,I,Isco,Isco
1265,Hugo Mallo,83,RCCV,Defender,33,1,4,9,1,8,0,2,1,2,0,0,55,31,0,H,Hugo,Mallo
1266,Ander Capa,83,,Midfielder,34,2,5,0,0,12,0,2,2,1,0,0,0,0,0,A,Ander,Capa
1267,Bruno,83,BETI,Defender,32,0,0,12,0,10,0,2,0,3,0,0,39,19,0,B,Bruno,Bruno
1268,Vicente Iborra,83,SEVI,Midfielder,21,7,2,0,0,8,0,15,8,13,0,0,0,0,0,V,Vicente,Iborra
1269,Saul Niguez,81,,Midfielder,26,4,2,0,0,1,0,12,4,4,0,0,0,0,0,S,Saul,Niguez
1270,Luka Modric,81,MADR,Midfielder,31,2,4,0,0,4,0,2,1,11,0,0,0,0,0,L,Luka,Modric
1271,Benat,80,ATBI,Midfielder,32,1,5,0,0,8,0,5,4,10,0,0,0,0,0,B,Benat,Benat
1272,Alvaro Vazquez,80,,Defender,24,5,5,0,7,5,0,11,10,16,0,0,54,27,0,A,Alvaro,Vazquez
1273,John Guidetti,80,RCCV,Forward,12,7,0,0,0,2,0,25,23,10,0,0,0,0,0,J,John,Guidetti
1274,Stefan Scepovic,80,,Forward,17,6,1,0,0,4,0,18,17,6,0,0,0,0,0,S,Stefan,Scepovic
1275,Inigo Martinez,79,RESO,Defender,30,1,0,10,0,7,0,1,0,0,0,0,39,19,0,I,Inigo,Martinez
1276,Jonathas,79,RESO,Forward,17,7,2,0,0,6,0,13,10,5,0,0,0,0,0,J,Jonathas,Jonathas
1277,Vicente Guaita,79,,Goalkeeper,38,0,0,8,0,2,0,0,0,0,2,0,67,37,0,V,Vicente,Guaita
1278,Xabier Etxeita,79,ATBI,Defender,28,0,1,10,1,5,0,5,2,2,0,0,35,16,1,X,Xabier,Etxeita
1279,Bruno Soriano,79,VIAL,Midfielder,28,5,1,0,0,5,1,6,3,0,0,0,0,0,0,B,Bruno,Soriano
1280,Jese,78,MADR,Forward,7,5,6,0,0,0,0,28,21,7,0,0,0,0,0,J,Jese,Jese
1281,Pedro Bigas,78,LASP,Defender,26,3,0,8,1,5,0,2,1,1,0,0,37,19,0,P,Pedro,Bigas
1282,Ruben Pardo,78,RESO,Defender,19,0,7,6,5,7,0,17,9,8,0,0,34,17,0,R,Ruben,Pardo
1283,Ivan Cuellar,77,,Goalkeeper,32,0,2,7,0,3,0,1,0,0,1,0,48,23,0,I,Ivan,Cuellar
