,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1291,Adrian Lopez,70,,Forward,15,4,1,0,0,0,0,23,17,13,0,0,0,0,0,A,Adrian,Lopez
1292,Gorka Iraizoz,70,ATBI,Goalkeeper,35,0,0,8,0,3,0,2,0,1,1,0,61,34,0,G,Gorka,Iraizoz
1293,Gustavo Munua,69,,Goalkeeper,29,0,1,8,0,3,0,7,0,0,1,0,47,26,0,G,Gustavo,Munua
1294,Odion Ighalo,69,,Forward,19,4,2,0,0,4,0,10,9,7,0,0,0,0,0,O,Odion,Ighalo
1295,Borja Oubina,68,RCCV,Midfielder,36,1,0,0,0,9,0,0,0,1,0,0,0,0,0,B,Borja,Oubina
1296,Miguel Angel Moya,68,,Goalkeeper,32,0,0,7,0,1,1,0,0,0,0,0,45,20,0,M,Miguel,Moya
1297,Mubarak Wakaso,68,RCDE,Midfielder,23,3,6,0,0,14,0,3,3,15,0,0,0,0,0,M,Mubarak,Wakaso
1298,Roberto Lago,68,RCCV,Defender,32,0,3,6,0,11,0,2,2,4,0,0,48,20,0,R,Roberto,Lago
1299,Mikel Balenziaga,68,VALL,Defender,32,0,1,7,1,4,0,2,0,2,0,0,46,22,1,M,Mikel,Balenziaga
1300,Mikel San Jose,68,ATBI,Defender,23,5,0,6,2,8,0,14,11,5,0,0,60,34,0,M,Mikel,Jose
1301,Tino Costa,67,VALA,Midfielder,26,1,5,0,0,7,1,5,5,5,0,0,0,0,0,T,Tino,Costa
1302,Alvaro Rubio,67,VALL,Midfielder,34,0,2,0,0,8,0,2,1,17,0,0,0,0,0,A,Alvaro,Rubio
1303,Tito,67,RAVA,Defender,31,1,1,8,1,8,0,2,2,3,0,0,55,31,0,T,Tito,Tito
1304,Andreas Tunez,67,RCCV,Defender,30,0,0,6,0,4,0,0,0,0,0,0,37,13,0,A,Andreas,Tunez
1305,Abel Aguilar,67,RCDC,Midfielder,27,3,3,0,0,12,0,1,1,2,0,0,0,0,0,A,Abel,Aguilar
1306,Oier,67,OSAS,Defender,25,0,0,8,4,10,0,11,6,3,0,0,38,19,0,O,Oier,Oier
1307,Andres Guardado,66,VALA,Forward,26,1,3,0,0,6,0,8,6,5,0,0,0,0,0,A,Andres,Guardado
1308,Gabriel Torje,66,,Midfielder,28,2,0,0,0,6,0,8,6,19,0,0,0,0,0,G,Gabriel,Torje
1309,Victor Perez,65,VALL,Midfielder,24,4,0,0,0,4,0,1,1,0,0,0,0,0,0,V,Victor,Perez
1310,Cicinho,64,SEVI,Defender,19,1,2,6,2,5,0,14,8,4,0,0,35,16,0,C,Cicinho,Cicinho
1311,Fernandez Gabi,64,,Midfielder,34,0,3,0,0,11,0,1,1,8,0,0,0,0,1,F,Fernandez,Gabi
1312,Tomas Pina,64,MALL,Midfielder,34,0,1,0,0,9,0,2,2,11,0,0,0,0,0,T,Tomas,Pina
1313,Xavi Torres,64,,Midfielder,32,0,2,0,0,9,0,4,3,6,0,0,0,0,0,X,Xavi,Torres
1314,Juan Valera,63,,Defender,30,2,0,5,0,7,0,0,0,3,0,0,45,20,0,J,Juan,Valera
1315,Thiago Alcantara,63,BARC,Midfielder,15,2,5,0,0,4,0,14,12,7,0,0,0,0,0,T,Thiago,Alcantara
1316,Nacho,63,BETI,Midfielder,26,0,6,0,0,11,0,7,4,1,0,0,0,0,0,N,Nacho,Nacho
1317,Eliseu,62,MALA,Forward,25,1,3,0,0,2,1,4,3,6,0,0,0,0,0,E,Eliseu,Eliseu
1318,Iker Casillas,62,MADR,Goalkeeper,18,0,0,8,0,1,0,8,1,0,0,0,17,6,0,I,Iker,Casillas
1319,Juanfran,61,,Defender,28,0,3,7,0,8,0,2,1,2,0,0,47,25,0,J,Juanfran,Juanfran
1320,Jose Carlos Fernandez,61,RAVA,Forward,21,2,1,0,0,5,0,12,11,9,0,0,0,0,0,J,Jose,Fernandez
1321,Jon Aurtenetxe,61,ATBI,Defender,24,1,3,4,2,2,0,6,3,7,0,0,43,22,0,J,Jon,Aurtenetxe
1322,Adil Rami,61,VALA,Defender,24,0,2,5,2,5,0,5,1,3,0,0,31,13,0,A,Adil,Rami
1323,Simao Sabrosa,61,RCDE,Midfielder,18,3,2,0,0,4,0,12,8,11,0,0,0,0,0,S,Simao,Sabrosa
1324,Nelson Haedo-Valdez,61,VALA,Forward,6,6,0,0,0,3,0,30,22,4,0,0,0,0,0,N,Nelson,Haedo-Valdez
1325,Dudu Aouate,61,MALL,Goalkeeper,35,0,1,5,0,2,0,0,0,1,1,0,65,35,0,D,Dudu,Aouate
1326,Javier Varas,61,RCCV,Goalkeeper,35,0,0,3,1,4,0,2,0,1,0,0,50,19,0,J,Javier,Varas
1327,Sami Khedira,60,MADR,Midfielder,19,3,2,0,0,5,0,10,6,4,0,0,0,0,0,S,Sami,Khedira
1328,Roberto Gago,60,REZA,Goalkeeper,33,0,0,5,0,3,0,1,0,0,0,0,51,23,0,R,Roberto,Gago
1329,Javier Fuego,60,RAVA,Midfielder,36,0,1,0,0,15,0,0,0,4,0,0,0,0,0,J,Javier,Fuego
1330,Alvaro Arbeloa,60,MADR,Defender,25,0,2,5,1,7,0,3,1,8,0,0,32,12,0,A,Alvaro,Arbeloa
1331,Joel Campbell,60,BETI,Forward,21,2,3,0,0,8,0,9,7,16,0,0,0,0,0,J,Joel,Campbell
1332,Geoffrey Kondogbia,59,SEVI,Midfielder,23,1,1,0,0,3,0,10,8,14,0,0,0,0,0,G,Geoffrey,Kondogbia
1333,Paulao,59,BETI,Defender,19,2,0,7,2,6,0,10,3,4,0,0,28,15,1,P,Paulao,Paulao
1334,Nabil El Zhar,59,,Forward,21,2,1,0,0,6,0,12,10,18,0,0,0,0,0,N,Nabil,Zhar
1335,Aly Cissokho,59,VALA,Defender,18,2,2,3,6,6,1,13,7,3,0,0,31,15,0,A,Aly,Cissokho
1336,Kiko Casilla,59,RCDE,Goalkeeper,20,0,0,8,1,4,0,18,1,0,0,0,24,12,0,K,Kiko,Casilla
1337,Ignacio Camacho,59,MALA,Midfielder,30,2,0,0,0,14,0,5,3,3,0,0,0,0,0,I,Ignacio,Camacho
1338,Asier Illarramendi,59,RESO,Midfielder,32,0,2,0,0,11,0,1,0,15,0,0,0,0,0,A,Asier,Illarramendi
1339,Borja Ekiza,58,ATBI,Defender,23,0,0,7,2,3,0,6,1,1,0,0,33,18,0,B,Borja,Ekiza
1340,Sergio Busquets,58,BARC,Midfielder,25,1,2,0,0,9,0,10,6,3,0,0,0,0,0,S,Sergio,Busquets
1341,Iker Muniain,58,ATBI,Forward,27,1,1,0,0,7,1,6,6,18,0,0,0,0,0,I,Iker,Muniain
1342,Fabian Orellana,58,,Forward,19,0,4,0,0,4,0,17,12,10,0,0,0,0,0,F,Fabian,Orellana
1343,Dani Hernandez,57,VALL,Goalkeeper,24,0,0,6,0,1,0,14,0,0,1,0,37,19,0,D,Dani,Hernandez
1344,Javi Marquez,57,MALL,Midfielder,19,3,2,0,0,8,0,8,6,10,0,0,0,0,0,J,Javi,Marquez
1345,Juan Forlin,57,RCDE,Defender,32,0,0,8,1,17,0,1,1,5,0,0,49,25,0,J,Juan,Forlin
1346,Nino,56,OSAS,Forward,17,3,0,0,0,1,0,13,8,4,0,0,0,0,0,N,Nino,Nino
1347,Daniel Aranzubia,56,RCDC,Goalkeeper,35,0,0,7,0,3,0,2,0,1,0,0,67,39,0,D,Daniel,Aranzubia
1348,Kaka,56,MADR,Midfielder,12,3,4,0,0,2,0,20,7,11,0,0,0,0,0,K,Kaka,Kaka
1349,Ander Herrera,56,ATBI,Midfielder,29,1,2,0,0,10,1,0,0,7,0,0,0,0,0,A,Ander,Herrera
1350,Abraham,56,REZA,Defender,35,0,2,6,0,13,1,0,0,1,0,0,54,25,1,A,Abraham,Abraham
1351,Victor Sanchez,56,RCDE,Midfielder,33,1,1,0,0,15,1,0,0,7,0,0,0,0,0,V,Victor,Sanchez
1352,Markel Bergara,56,RESO,Defender,27,0,0,6,1,8,0,3,1,4,0,0,38,17,0,M,Markel,Bergara
1353,Gustavo Cabral,56,RCCV,Defender,26,1,0,5,1,11,0,7,1,1,0,0,34,13,0,G,Gustavo,Cabral
1354,Coke,56,SEVI,Defender,19,3,4,1,2,5,0,6,2,9,0,0,32,14,0,C,Coke,Coke
1355,David Zurutuza,55,RESO,Midfielder,14,2,4,0,0,2,0,9,7,12,0,0,0,0,0,D,David,Zurutuza
1356,Joan Capdevila,55,RCDE,Defender,25,0,0,8,0,6,0,9,1,2,0,0,37,19,1,J,Joan,Capdevila
1357,Alejandro Bergantinos,55,RCDC,Midfielder,22,1,1,0,0,4,0,16,7,5,0,0,0,0,0,A,Alejandro,Bergantinos
1358,Alvaro Vazquez,55,RCDE,Defender,16,5,0,0,7,2,0,20,15,15,0,0,53,29,0,A,Alvaro,Vazquez
1359,Jose Manuel Casado,54,RAVA,Defender,28,0,4,6,1,13,0,5,0,8,0,0,48,27,0,J,Jose,Casado
1360,Federico Fazio,54,SEVI,Defender,25,2,0,5,0,5,2,5,1,2,0,0,37,16,0,F,Federico,Fazio
1361,Mario,54,BETI,Defender,19,1,0,7,1,2,0,6,1,4,0,0,30,18,0,M,Mario,Mario
1362,Daniel Parejo,54,VALA,Midfielder,20,1,3,0,0,7,0,13,7,1,0,0,0,0,0,D,Daniel,Parejo
1363,Alvaro Gonzalez,53,REZA,Defender,33,1,0,6,0,12,1,0,0,0,0,0,54,27,0,A,Alvaro,Gonzalez
1364,Javi Lopez,53,RCDE,Midfielder,28,1,0,0,0,9,0,5,4,3,0,0,0,0,1,J,Javi,Lopez
1365,Miguel Flano,53,OSAS,Defender,22,0,0,7,0,5,0,7,0,2,0,0,29,14,0,M,Miguel,Flano
1366,Mario Suarez,53,,Midfielder,23,1,2,0,0,10,0,10,6,5,0,0,0,0,0,M,Mario,Suarez
1367,Nacho Monreal,53,MALA,Defender,14,1,2,5,1,3,0,0,0,2,0,0,13,5,0,N,Nacho,Monreal
1368,Alexis,52,,Defender,25,3,0,6,0,11,1,2,1,0,0,0,44,24,0,A,Alexis,Alexis
1369,Diego Ifran,52,RESO,Forward,9,2,3,0,0,2,0,24,17,8,0,0,0,0,0,D,Diego,Ifran
1370,Alex Galvez,52,RAVA,Defender,24,0,0,7,1,12,0,11,4,1,0,0,38,18,0,A,Alex,Galvez
1371,Jose Maria Movilla,51,REZA,Midfielder,23,0,3,0,0,10,0,9,6,6,0,0,0,0,0,J,Jose,Movilla
1372,Fernando Llorente,51,ATBI,Forward,4,4,1,0,0,2,0,28,22,2,0,0,0,0,0,F,Fernando,Llorente
1373,Diego Lopez,51,SEVI,Goalkeeper,24,0,0,3,0,0,1,12,0,0,1,0,32,11,0,D,Diego,Lopez
1374,Juankar,51,BETI,Midfielder,21,0,3,0,0,4,0,6,4,19,0,0,0,0,0,J,Juankar,Juankar
1375,Jesus Rueda,51,VALL,Midfielder,26,0,0,0,0,3,0,6,2,0,0,0,0,0,0,J,Jesus,Rueda
1376,Pape Diop,51,,Midfielder,32,0,0,0,0,10,1,1,0,14,0,0,0,0,0,P,Pape,Diop
1377,Marc Valiente,51,VALL,Defender,28,0,1,5,1,4,0,2,0,2,0,0,45,23,1,M,Marc,Valiente
1378,Nolito,50,,Forward,17,3,1,0,0,2,0,0,0,7,0,0,0,0,0,N,Nolito,Nolito
1379,Tono,50,,Goalkeeper,24,1,0,4,0,2,0,11,0,0,0,0,37,17,0,T,Tono,Tono
1380,Pedro Rios,50,,Midfielder,15,2,1,0,0,3,0,16,10,11,0,0,0,0,0,P,Pedro,Rios
1381,Fabio Coentrao,50,MADR,Defender,16,1,1,5,0,2,1,4,0,3,0,0,16,5,0,F,Fabio,Coentrao
1382,Raoul Loe,49,OSAS,Midfielder,18,2,1,0,0,5,0,13,5,4,0,0,0,0,0,R,Raoul,Loe
1383,Xabi Alonso,49,MADR,Midfielder,22,0,4,0,0,11,0,8,6,3,0,1,0,0,0,X,Xabi,Alonso
1384,Juan Dominguez,49,RCDC,Defender,21,1,0,5,1,4,0,11,3,6,0,0,37,19,0,J,Juan,Dominguez
1385,Martin Montoya,49,BARC,Defender,11,1,2,4,1,0,0,11,4,0,0,0,16,6,0,M,Martin,Montoya
1386,Ruben,49,RAVA,Goalkeeper,29,0,0,6,2,8,1,6,1,0,0,0,49,27,0,R,Ruben,Ruben
1387,Christian Lell,48,,Midfielder,20,2,0,0,0,3,0,6,1,2,0,0,0,0,0,C,Christian,Lell
1388,Antonio Amaya,48,BETI,Defender,26,0,0,8,0,8,1,5,2,0,0,0,44,24,1,A,Antonio,Amaya
1389,Cristian Rodriguez,48,,Midfielder,12,1,0,0,0,2,0,23,21,9,0,0,0,0,0,C,Cristian,Rodriguez
1390,Nelson Oliveira,48,RCDC,Forward,2,4,0,0,0,4,0,31,28,3,0,0,0,0,0,N,Nelson,Oliveira
1391,Angel Lafita,48,,Midfielder,17,2,0,0,0,5,0,11,9,7,0,0,0,0,0,A,Angel,Lafita
1392,Diego Alves,48,VALA,Goalkeeper,24,0,0,5,0,0,0,12,0,0,0,0,39,20,0,D,Diego,Alves
1393,Diego Buonanotte,48,MALA,Forward,6,2,4,0,0,4,0,26,18,5,0,0,0,0,0,D,Diego,Buonanotte
1394,Raul Albiol,48,MADR,Defender,14,1,0,4,3,6,0,15,4,1,0,0,16,5,0,R,Raul,Albiol
1395,Ander Iturraspe,47,ATBI,Midfielder,27,0,1,0,0,13,0,5,3,6,0,0,0,0,0,A,Ander,Iturraspe
1396,Manuel Pablo,47,RCDC,Defender,24,0,2,5,0,6,1,7,0,3,0,0,37,18,0,M,Manuel,Pablo
1397,Christian Sapunaru,46,REZA,Defender,29,2,0,5,0,18,0,0,0,2,0,0,48,24,0,C,Christian,Sapunaru
1398,Michael Essien,46,MADR,Midfielder,19,2,0,0,0,4,0,9,2,2,0,0,0,0,0,M,Michael,Essien
1399,Emir Spahic,46,SEVI,Defender,22,2,0,5,1,11,0,0,0,2,0,0,32,16,1,E,Emir,Spahic
1400,Pedro Lopez,46,,Defender,16,0,1,6,0,9,0,11,1,0,0,0,16,5,0,P,Pedro,Lopez
1401,Jose Luis Marti,46,MALL,Midfielder,18,1,1,0,0,9,0,19,11,9,0,0,0,0,0,J,Jose,Marti
1402,Aythami,46,RCDC,Defender,24,0,1,5,1,10,0,8,2,3,0,0,39,19,0,A,Aythami,Aythami
1403,Carlos Marchena,46,RCDC,Defender,22,2,0,5,1,8,0,0,0,2,0,0,35,19,1,C,Carlos,Marchena
1404,Lolo,46,OSAS,Defender,17,1,2,4,1,6,0,14,5,3,0,0,33,16,0,L,Lolo,Lolo
1405,Jose Canas,46,BETI,Midfielder,26,0,1,0,0,10,0,1,1,3,0,0,0,0,0,J,Jose,Canas
1406,Sergio Ballesteros,45,,Defender,26,0,1,6,0,10,0,3,0,1,0,0,44,24,0,S,Sergio,Ballesteros
1407,Chu Young Park,45,RCCV,Forward,8,3,1,0,0,3,0,21,14,6,0,0,0,0,0,C,Chu,Park
1408,Francisco Javier Chica,45,BETI,Defender,21,0,1,5,0,4,0,5,1,0,0,0,34,17,0,F,Francisco,Chica
1409,Roberto,44,,Goalkeeper,14,0,1,6,0,2,0,23,0,0,0,0,17,9,0,R,Roberto,Roberto
1410,Federico Fernandez,44,,Defender,13,1,1,5,0,5,1,2,1,0,0,0,12,3,0,F,Federico,Fernandez
1411,Vicente Guaita,44,VALA,Goalkeeper,14,0,0,6,0,1,0,22,0,0,0,0,15,7,0,V,Vicente,Guaita
1412,Yacine Brahimi,44,,Forward,21,0,1,0,0,7,0,8,6,10,0,0,0,0,0,Y,Yacine,Brahimi
1413,Silvio,44,,Defender,17,2,0,3,0,2,0,5,1,3,0,0,26,11,0,S,Silvio,Silvio
1414,Enrique De Lucas,44,RCCV,Midfielder,6,3,0,0,0,1,0,28,18,5,0,0,0,0,0,E,Enrique,Lucas
1415,Juanlu,43,,Midfielder,14,2,0,0,0,6,0,15,11,7,0,0,0,0,0,J,Juanlu,Juanlu
1416,Carlos Gurpegi,43,ATBI,Midfielder,24,1,0,0,0,13,0,4,3,4,0,0,0,0,0,C,Carlos,Gurpegi
1417,Javier Mascherano,43,BARC,Midfielder,21,0,0,0,0,3,0,10,4,2,0,0,0,0,0,J,Javier,Mascherano
1418,Carlos Aranda,43,REZA,Forward,11,1,1,0,0,4,0,18,17,7,0,0,0,0,0,C,Carlos,Aranda
1419,Raphael Varane,42,MADR,Defender,12,0,0,5,0,0,0,13,3,1,0,0,15,5,0,R,Raphael,Varane
1420,Julio Baptista,42,MALA,Forward,11,4,0,0,0,3,0,3,3,5,0,0,0,0,0,J,Julio,Baptista
1421,Salva Sevilla,42,BETI,Midfielder,15,2,1,0,0,3,0,11,2,13,0,0,0,0,0,S,Salva,Sevilla
1422,Tiago,41,,Midfielder,14,2,0,0,0,5,0,18,8,2,0,0,0,0,0,T,Tiago,Tiago
1423,Jordi Amat,41,RAVA,Defender,26,1,0,5,2,12,0,8,1,6,0,0,46,26,1,J,Jordi,Amat
1424,Henrique Sereno,41,VALL,Defender,19,1,0,4,1,6,0,8,1,3,0,0,30,15,0,H,Henrique,Sereno
1425,Jonathan Viera,41,VALA,Midfielder,7,2,3,0,0,2,0,26,10,4,0,0,0,0,0,J,Jonathan,Viera
1426,Michael Pereira,41,MALL,Forward,17,1,0,0,0,6,0,13,8,7,0,0,0,0,0,M,Michael,Pereira
1427,Iriney,41,,Midfielder,21,0,0,0,0,5,0,13,4,7,0,0,0,0,0,I,Iriney,Iriney
1428,Ruben Pardo,41,RESO,Defender,10,0,4,1,3,4,0,23,15,6,0,0,33,12,0,R,Ruben,Pardo
1429,Samuele Longo,39,RCDE,Forward,11,3,0,0,0,5,0,12,7,6,0,0,0,0,0,S,Samuele,Longo
1430,Franco Vasquez,39,RAVA,Midfielder,8,3,0,0,0,2,0,23,10,6,0,0,0,0,0,F,Franco,Vasquez
1431,Alex Song,39,BARC,Midfielder,17,1,0,0,0,3,0,19,3,2,0,0,0,0,0,A,Alex,Song
1432,Jeremy Mathieu,39,VALA,Defender,16,1,0,4,1,4,0,2,1,3,0,0,25,13,0,J,Jeremy,Mathieu
1433,Andres Palop,39,SEVI,Goalkeeper,15,0,0,5,0,1,0,17,1,0,0,0,22,11,0,A,Andres,Palop
1434,Paco Alcacer,39,,Forward,6,2,1,0,0,0,0,24,14,5,0,0,0,0,0,P,Paco,Alcacer
1435,Hedwiges Maduro,39,SEVI,Midfielder,16,0,0,0,0,3,0,17,10,10,0,0,0,0,0,H,Hedwiges,Maduro
1436,Pape Diakhate,39,,Defender,17,0,0,5,1,6,0,8,1,3,0,0,24,12,0,P,Pape,Diakhate
1437,Miguel de las Cuevas,38,OSAS,Midfielder,15,1,1,0,0,1,0,5,1,13,0,0,0,0,0,M,Miguel,Cuevas
1438,Robert Acquafresca,38,,Forward,12,3,0,0,0,2,0,3,1,8,0,0,0,0,0,R,Robert,Acquafresca
1439,Pedro Geromel,38,MALL,Defender,29,1,0,4,0,11,0,3,1,2,0,0,57,31,0,P,Pedro,Geromel
1440,Recio,38,MALA,Forward,15,2,0,0,0,6,0,13,4,4,0,0,0,0,0,R,Recio,Recio
1441,Inigo Lopez,37,,Defender,21,0,0,4,1,8,0,14,2,0,0,0,32,14,1,I,Inigo,Lopez
1442,Victor Ruiz,37,VALA,Defender,17,0,2,1,6,8,0,14,9,2,0,0,39,20,0,V,Victor,Ruiz
1443,Carles Puyol,37,BARC,Defender,12,1,0,3,0,3,0,6,1,5,0,0,12,2,0,C,Carles,Puyol
1444,Lluis Sastre,37,VALL,Midfielder,13,1,0,0,0,10,0,20,16,4,0,0,0,0,0,L,Lluis,Sastre
1445,Ruben Perez,37,BETI,Midfielder,18,1,0,0,0,11,0,12,7,3,0,0,0,0,0,R,Ruben,Perez
1446,Pedro Morales,36,MALA,Midfielder,5,3,3,0,0,0,0,5,2,4,0,0,0,0,0,P,Pedro,Morales
1447,Natxo Insa,36,RCCV,Midfielder,14,2,0,0,0,6,0,11,4,8,0,0,0,0,0,N,Natxo,Insa
1448,Roland Lamah,36,OSAS,Forward,7,2,2,0,0,2,0,9,8,3,0,0,0,0,0,R,Roland,Lamah
1449,Daniel Larsson,36,VALL,Midfielder,17,0,1,0,0,2,0,1,1,10,0,0,0,0,0,D,Daniel,Larsson
1450,Sergio Canales,35,VALA,Midfielder,7,2,2,0,0,1,0,9,6,7,0,0,0,0,0,S,Sergio,Canales
1451,Jose Ze Castro,35,RCDC,Defender,20,0,0,5,1,4,0,8,4,2,0,0,45,27,0,J,Jose,Castro
1452,Franco Zuculini,35,REZA,Midfielder,13,1,1,0,0,2,0,8,3,12,0,0,0,0,0,F,Franco,Zuculini
1453,Marc Bertran,35,OSAS,Defender,20,0,0,4,0,8,0,3,3,1,0,0,35,16,0,M,Marc,Bertran
1454,Francisco Punal,35,OSAS,Midfielder,13,1,1,0,0,5,1,13,9,1,0,0,0,0,0,F,Francisco,Punal
1455,Victor Alvarez,35,RCDE,Midfielder,13,0,2,0,0,2,0,22,5,0,0,0,0,0,0,V,Victor,Alvarez
1456,Jose Manuel Mane,35,,Defender,12,1,2,2,0,1,0,13,2,2,0,0,21,9,0,J,Jose,Mane
1457,David Timor,34,OSAS,Midfielder,10,1,3,0,0,3,0,15,6,2,0,0,0,0,1,D,David,Timor
1458,Rafa,34,,Midfielder,16,1,0,0,0,6,0,9,3,2,0,0,0,0,0,R,Rafa,Rafa
1459,Pedro Bigas,34,MALL,Defender,24,1,1,3,0,7,0,6,0,2,0,0,48,27,0,P,Pedro,Bigas
1460,Cristian Alvarez,34,RCDE,Goalkeeper,18,0,0,4,0,4,0,11,0,1,0,0,28,14,0,C,Cristian,Alvarez
1461,Jaime Gavilan,34,,Midfielder,10,0,2,0,0,4,0,20,12,8,0,0,0,0,0,J,Jaime,Gavilan
1462,Jeremy Toulalan,33,MALA,Midfielder,18,0,0,0,0,4,0,3,1,5,0,0,0,0,0,J,Jeremy,Toulalan
1463,Miguel Torres,33,,Defender,20,0,0,4,2,6,0,5,1,1,0,0,37,22,0,M,Miguel,Torres
1464,Adam Pinter,33,REZA,Defender,16,0,0,3,2,5,0,10,2,4,0,0,25,12,0,A,Adam,Pinter
1465,Loukas Vyntra,33,,Defender,15,0,0,4,0,4,0,1,0,0,0,0,20,9,0,L,Loukas,Vyntra
1466,Joseba Llorente,33,OSAS,Forward,10,1,0,0,0,3,1,21,14,8,0,0,0,0,0,J,Joseba,Llorente
1467,Marcelo,33,MADR,Defender,13,0,0,3,0,2,0,5,1,4,0,0,15,4,0,M,Marcelo,Marcelo
1468,Alberto Lopo,32,,Defender,17,1,1,3,2,9,0,11,4,0,0,0,37,21,0,A,Alberto,Lopo
1469,Manu Del Moral,32,SEVI,Forward,7,1,0,0,0,2,0,23,15,6,0,0,0,0,0,M,Manu,Moral
1470,Francisco Silva,32,OSAS,Midfielder,14,1,1,0,0,3,1,3,2,2,0,0,0,0,0,F,Francisco,Silva
1471,Raul Baena,32,RCDE,Midfielder,11,1,1,0,0,6,0,15,8,5,0,0,0,0,0,R,Raul,Baena
1472,Manuel Iturra,31,MALA,Midfielder,15,0,0,0,0,9,0,17,10,7,0,0,0,0,0,M,Manuel,Iturra
1473,Hugo Mallo,31,RCCV,Defender,17,0,0,2,0,3,0,0,0,0,0,0,23,8,0,H,Hugo,Mallo
1474,Pablo Piatti,31,VALA,Forward,10,1,2,0,0,4,0,9,4,8,0,0,0,0,0,P,Pablo,Piatti
1475,Edu Oriol,31,REZA,Midfielder,8,1,0,0,0,1,0,20,11,6,0,0,0,0,0,E,Edu,Oriol
1476,Ruben,31,OSAS,Defender,15,0,0,4,1,5,0,8,1,2,0,0,21,10,1,R,Ruben,Ruben
1477,Carlos Pena,31,VALL,Defender,11,0,1,2,3,3,0,27,6,0,0,0,23,11,0,C,Carlos,Pena
1478,Juanma Ortiz,30,,Midfielder,5,0,2,0,0,3,0,33,17,1,0,0,0,0,0,J,Juanma,Ortiz
1479,Jose Mari,30,REZA,Midfielder,16,0,0,0,0,10,0,13,8,6,0,0,0,0,0,J,Jose,Mari
1480,Sergio Escudero,30,,Defender,9,1,0,2,2,0,0,0,0,3,0,0,10,5,0,S,Sergio,Escudero
1481,Jaime Jimenez,29,VALL,Goalkeeper,14,0,0,3,0,1,0,24,0,0,0,0,21,10,0,J,Jaime,Jimenez
1482,Javier Arizmendi,29,MALL,Forward,5,1,1,0,0,5,0,19,16,5,0,0,0,0,0,J,Javier,Arizmendi
1483,Borja Fernandez,29,,Midfielder,14,1,1,0,0,9,0,2,2,7,0,0,0,0,0,B,Borja,Fernandez
1484,Nosa Igiebor,29,BETI,Midfielder,7,1,1,0,0,2,0,11,9,5,0,0,0,0,0,N,Nosa,Igiebor
1485,Nano,29,OSAS,Midfielder,16,0,1,0,0,5,1,11,2,3,0,0,0,0,0,N,Nano,Nano
1486,Raul Rodriguez,29,RCDE,Midfielder,17,0,0,0,0,4,1,18,5,0,0,0,0,0,1,R,Raul,Rodriguez
1487,Rodri,28,REZA,Forward,8,2,0,0,0,3,0,8,5,10,0,0,0,0,0,R,Rodri,Rodri
1488,Juan Rodriguez,28,,Midfielder,7,2,1,0,0,1,0,13,2,2,0,0,0,0,0,J,Juan,Rodriguez
1489,Alex Martinez,28,BETI,Defender,11,0,1,4,1,2,0,11,2,0,0,0,23,15,0,A,Alex,Martinez
1490,Keylor Navas,28,,Goalkeeper,9,0,0,2,0,0,0,29,0,0,1,0,10,3,0,K,Keylor,Navas
1491,Vitorino Antunes,28,MALA,Defender,10,1,1,2,1,0,0,6,1,0,0,0,19,11,0,V,Vitorino,Antunes
1492,Adrian Gonzalez,28,RAVA,Midfielder,8,0,1,0,0,4,0,29,13,4,0,0,0,0,0,A,Adrian,Gonzalez
1493,Medhi Lacen,28,,Midfielder,10,0,0,0,0,2,0,22,10,5,0,0,0,0,0,M,Medhi,Lacen
1494,Beto,27,SEVI,Goalkeeper,14,0,0,2,0,0,0,1,0,0,0,0,21,9,0,B,Beto,Beto
1495,Alvaro Morata,27,MADR,Forward,5,2,1,0,0,3,0,16,7,3,0,0,0,0,0,A,Alvaro,Morata
1496,Javier Camunas,27,RCDC,Forward,4,1,0,0,0,5,0,30,19,3,0,0,0,0,0,J,Javier,Camunas
1497,Evaldo,26,RCDC,Defender,14,0,1,3,1,5,0,5,1,1,0,0,26,15,0,E,Evaldo,Evaldo
1498,Aymeric Laporte,26,ATBI,Defender,13,0,0,4,1,6,1,2,1,0,0,0,19,10,0,A,Aymeric,Laporte
1499,Nelson,26,BETI,Defender,10,0,0,5,0,2,0,1,0,1,0,0,17,12,0,N,Nelson,Nelson
1500,Angel Lopez,26,BETI,Defender,8,1,0,2,1,3,0,13,3,1,0,0,13,5,0,A,Angel,Lopez
1501,Piotr Trochowski,25,SEVI,Midfielder,6,2,1,0,0,0,0,0,0,5,0,0,0,0,0,P,Piotr,Trochowski
1502,Daniel Estrada,25,RESO,Midfielder,10,0,0,0,0,4,0,21,9,1,0,0,0,0,0,D,Daniel,Estrada
1503,Javier Paredes,25,REZA,Defender,16,0,0,1,0,5,0,16,4,1,0,0,29,10,0,J,Javier,Paredes
1504,Ruben Rochina,24,REZA,Forward,5,1,0,0,0,1,0,10,10,5,0,0,0,0,0,R,Ruben,Rochina
1505,Diogo Salomao,24,RCDC,Midfielder,2,2,0,0,0,2,0,20,12,2,0,0,0,0,0,D,Diogo,Salomao
1506,Fernando Tissone,24,MALL,Midfielder,12,0,0,0,0,3,0,4,3,5,0,0,0,0,0,F,Fernando,Tissone
