,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
430,Adel Taarabt,10,QPR,Midfielder,3,0,0,0,0,0,0,7,4,1,0,0,0,0,0,A,Adel,Taarabt
431,Thomas Ince,10,HULL,Midfielder,3,0,0,0,0,0,0,6,4,3,0,0,0,0,0,T,Thomas,Ince
432,Christian Atsu,9,EVER,Midfielder,1,0,1,0,0,0,0,12,4,1,0,0,0,0,0,C,Christian,Atsu
433,Michel Vorm,9,SPURS,Goalkeeper,3,0,0,1,0,0,0,32,1,0,0,0,5,2,0,M,Michel,Vorm
434,Barry Bannan,8,LCFC,Midfielder,2,0,0,0,0,1,0,14,5,2,0,0,0,0,0,B,Barry,Bannan
435,Emanuele Giaccherini,8,SUND,Forward,2,0,0,0,0,2,0,11,6,2,0,0,0,0,0,E,Emanuele,Giaccherini
436,Peter Odemwingie,8,STOKEC,Forward,1,0,0,0,0,0,0,6,6,1,0,0,0,0,0,P,Peter,Odemwingie
437,Eldin Jakupovic,8,HULL,Goalkeeper,2,0,0,1,0,0,0,9,1,0,0,0,3,1,0,E,Eldin,Jakupovic
438,Nene,8,WESTHAM,Midfielder,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,N,Nene,Nene
439,Wayne Hennessey,8,LCFC,Goalkeeper,2,0,0,1,0,0,0,36,1,0,0,0,3,1,0,W,Wayne,Hennessey
440,Armand Traore,7,QPR,Defender,7,0,0,0,2,2,0,12,9,2,0,0,32,18,0,A,Armand,Traore
441,Ricardo Vaz Te,7,WESTHAM,Forward,3,0,0,0,0,0,0,8,1,2,0,0,0,0,0,R,Ricardo,Te
442,Lukas Podolski,7,ARSL,Forward,0,0,0,0,0,0,0,16,7,0,0,0,0,0,0,L,Lukas,Podolski
443,Steven Reid,7,BUR,Midfielder,1,0,0,0,0,1,0,21,6,1,0,0,0,0,0,S,Steven,Reid
444,Darren Bent,7,AVILLA,Forward,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,D,Darren,Bent
445,Rolando Aarons,7,NEWU,Midfielder,0,1,0,0,0,1,0,5,3,0,0,0,0,0,0,R,Rolando,Aarons
446,Tony Hibbert,7,EVER,Defender,4,0,0,0,0,0,0,7,0,2,0,0,5,1,0,T,Tony,Hibbert
447,Victor Valdes,7,MUFC,Goalkeeper,1,0,0,1,0,0,0,14,1,0,0,0,1,0,0,V,Victor,Valdes
448,Cristian Gamboa,7,WBFC,Defender,1,0,1,0,2,1,0,20,9,0,0,0,18,10,0,C,Cristian,Gamboa
449,Robert Elliot,6,NEWU,Goalkeeper,3,0,0,0,0,0,0,16,0,1,0,0,3,0,0,R,Robert,Elliot
450,Adlene Guedioura,6,LCFC,Midfielder,0,0,0,0,0,1,0,8,7,0,0,0,0,0,0,A,Adlene,Guedioura
451,Reece Grego-Cox,5,QPR,Midfielder,1,0,0,0,0,0,0,7,3,0,0,0,0,0,0,R,Reece,Grego-Cox
452,Shaun Wright-Phillips,5,QPR,Midfielder,1,0,0,0,0,0,0,14,3,1,0,0,0,0,0,S,Shaun,Wright-Phillips
453,Ruben Loftus-Cheek,5,CHEL,Midfielder,2,0,0,0,0,0,0,7,1,2,0,0,0,0,0,R,Ruben,Loftus-Cheek
454,Emmanuel Mayuka,5,SOTOM,Forward,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,E,Emmanuel,Mayuka
455,Georgios Samaras,5,WBFC,Forward,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,G,Georgios,Samaras
456,Brad Jones,5,LPOOL,Goalkeeper,3,0,0,0,1,0,0,21,0,1,0,0,5,3,0,B,Brad,Jones
457,Matthew Upson,5,LEICSC,Defender,5,0,0,1,0,0,0,2,0,2,0,0,10,6,1,M,Matthew,Upson
458,Guy Demel,5,WESTHAM,Defender,3,0,0,0,0,0,0,14,3,3,0,0,10,4,0,G,Guy,Demel
459,Joel Campbell,4,ARSL,Forward,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,J,Joel,Campbell
460,Dedryk Boyata,4,MCFC,Defender,1,0,0,0,1,1,0,13,1,0,0,0,1,0,0,D,Dedryk,Boyata
461,Chung-Yong Lee,4,LCFC,Midfielder,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,C,Chung-Yong,Lee
462,Shola Ameobi,4,LCFC,Forward,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,S,Shola,Ameobi
463,Yannick Sagbo,4,HULL,Forward,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,Y,Yannick,Sagbo
464,Jose Angel Pozo,4,MCFC,Forward,1,0,0,0,0,0,0,6,2,2,0,0,0,0,0,J,Jose,Pozo
465,Michael Doughty,3,QPR,Midfielder,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,M,Michael,Doughty
466,Tom Lawrence,3,LEICSC,Forward,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,T,Tom,Lawrence
467,Brendan Galloway,3,EVER,Defender,2,0,0,0,0,1,0,0,0,1,0,0,2,0,0,B,Brendan,Galloway
468,Matt Grimes,3,SWAN,Midfielder,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,M,Matt,Grimes
469,Paulo Gazzaniga,3,SOTOM,Goalkeeper,2,0,0,0,0,0,0,6,0,0,0,0,3,1,0,P,Paulo,Gazzaniga
470,Chuba Akpom,3,ARSL,Forward,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,C,Chuba,Akpom
471,Kevin Doyle,3,LCFC,Forward,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,K,Kevin,Doyle
472,Jussi Jaaskelainen,3,WESTHAM,Goalkeeper,0,0,0,0,1,0,0,38,1,0,0,0,0,0,0,J,Jussi,Jaaskelainen
473,Diego Poyet,3,WESTHAM,Midfielder,1,0,0,0,0,1,0,11,2,1,0,0,0,0,0,D,Diego,Poyet
474,Stuart O'Keefe,3,LCFC,Midfielder,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,S,Stuart,O'Keefe
475,Jak Alnwick,3,NEWU,Goalkeeper,5,0,0,0,0,0,0,4,1,0,0,0,14,8,0,J,Jak,Alnwick
476,Jason Davidson,3,WBFC,Midfielder,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,J,Jason,Davidson
477,Alejandro Faurlin,3,QPR,Midfielder,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,A,Alejandro,Faurlin
478,Mohamed Salah,3,CHEL,Forward,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,M,Mohamed,Salah
479,Nick Powell,3,LEICSC,Forward,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,N,Nick,Powell
480,Jay Fulton,3,SWAN,Midfielder,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,J,Jay,Fulton
481,Maynor Figueroa,3,HULL,Defender,2,0,0,0,0,0,0,9,1,1,0,0,5,2,0,M,Maynor,Figueroa
482,Daniel Lafferty,3,BUR,Defender,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,D,Daniel,Lafferty
483,Shay Given,3,AVILLA,Goalkeeper,3,0,0,1,0,1,0,34,0,0,0,0,8,6,0,S,Shay,Given
484,Dwight Tiendalli,2,SWAN,Defender,1,0,0,0,1,0,0,10,2,0,0,0,6,4,0,D,Dwight,Tiendalli
485,Sebastian Blanco,2,WBFC,Midfielder,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,S,Sebastian,Blanco
486,Robert Snodgrass,2,HULL,Midfielder,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R,Robert,Snodgrass
487,Javier Hernandez,2,MUFC,Forward,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,J,Javier,Hernandez
488,Jake Hesketh,2,SOTOM,Midfielder,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,J,Jake,Hesketh
489,Harry Maguire,2,HULL,Defender,0,0,0,0,1,1,0,7,3,0,0,0,4,2,0,H,Harry,Maguire
490,Willy Caballero,2,MCFC,Goalkeeper,2,0,0,0,0,0,0,36,0,0,0,0,4,2,0,W,Willy,Caballero
491,Jesse Lingard,2,MUFC,Midfielder,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,J,Jesse,Lingard
492,Jerome Sinclair,2,LPOOL,Forward,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,J,Jerome,Sinclair
493,Fredrik Ulvestad,2,BUR,Midfielder,1,0,0,0,0,1,0,5,1,1,0,0,0,0,0,F,Fredrik,Ulvestad
494,Jed Steer,2,AVILLA,Goalkeeper,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,J,Jed,Steer
495,Jonathan Williams,2,LCFC,Midfielder,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,J,Jonathan,Williams
496,Anderson,1,MUFC,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,A,Anderson,Anderson
497,Ryan Seager,1,SOTOM,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,R,Ryan,Seager
498,Dominic Gape,1,SOTOM,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,D,Dominic,Gape
499,Kenji Gorre,1,SWAN,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,K,Kenji,Gorre
500,Rushian Hepburn-Murphy,1,AVILLA,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,R,Rushian,Hepburn-Murphy
501,Nani,1,MUFC,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,Nani,Nani
502,Darnell Furlong,1,QPR,Defender,3,0,0,0,0,1,0,3,0,1,0,0,7,4,0,D,Darnell,Furlong
503,Luke Garbutt,1,EVER,Defender,3,0,0,0,0,1,0,20,1,0,0,0,9,5,0,L,Luke,Garbutt
504,Dionatan Teixeira,1,STOKEC,Defender,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,D,Dionatan,Teixeira
505,Jason McCarthy,1,SOTOM,Defender,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,J,Jason,McCarthy
506,DeAndre Yedlin,1,SPURS,Defender,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,D,DeAndre,Yedlin
507,Gary Taylor-Fletcher,1,LEICSC,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,G,Gary,Taylor-Fletcher
508,Lloyd Isgrove,1,SOTOM,Midfielder,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,L,Lloyd,Isgrove
509,Lewis Holtby,1,SPURS,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,L,Lewis,Holtby
510,Andreas Christensen,1,CHEL,Defender,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,A,Andreas,Christensen
511,Isaiah Brown,1,CHEL,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,I,Isaiah,Brown
512,Tom Thorpe,1,MUFC,Defender,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,T,Tom,Thorpe
513,Jerome Thomas,1,LCFC,Midfielder,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,J,Jerome,Thomas
514,Elliott Lee,1,WESTHAM,Forward,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,E,Elliott,Lee
515,Mikael Mandron,1,SUND,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,M,Mikael,Mandron
516,Oliver Shenton,1,STOKEC,Midfielder,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,O,Oliver,Shenton
517,Haris Vuckic,1,NEWU,Forward,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,H,Haris,Vuckic
518,Brandon Comley,1,QPR,Midfielder,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,B,Brandon,Comley
519,Ainsley Maitland-Niles,1,ARSL,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,A,Ainsley,Maitland-Niles
520,Ravel Morrison,1,WESTHAM,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,R,Ravel,Morrison
521,Tyias Browning,1,EVER,Defender,0,0,0,0,0,0,0,6,2,0,0,0,3,1,0,T,Tyias,Browning
522,Andreas Pereira,1,MUFC,Midfielder,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,A,Andreas,Pereira
523,Ryan Ledson,0,EVER,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Ryan,Ledson
524,Brian Murphy,0,QPR,Goalkeeper,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,B,Brian,Murphy
525,Chris Herd,0,AVILLA,Midfielder,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,C,Chris,Herd
526,Callum Robinson,0,AVILLA,Forward,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,C,Callum,Robinson
527,Wilson Palacios,0,STOKEC,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,W,Wilson,Palacios
528,Cristian Ceballos,0,SPURS,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Cristian,Ceballos
529,Hiram Boateng,0,LCFC,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,H,Hiram,Boateng
530,Matt Macey,0,ARSL,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,M,Matt,Macey
531,Andrew Johnson,0,LCFC,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Andrew,Johnson
532,David Cornell,0,SWAN,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,David,Cornell
533,Cabral,0,SUND,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,C,Cabral,Cabral
534,Sebastian Lletget,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sebastian,Lletget
535,Freddie Woodman,0,NEWU,Goalkeeper,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,F,Freddie,Woodman
536,Giancarlo Gallifuoco,0,SWAN,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,Giancarlo,Gallifuoco
537,Brad Friedel,0,SPURS,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,B,Brad,Friedel
538,Will Keane,0,MUFC,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,W,Will,Keane
539,Charis Mavrias,0,SUND,Midfielder,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,C,Charis,Mavrias
540,Valentin Roberge,0,SUND,Defender,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0,V,Valentin,Roberge
541,Dominic Ball,0,SPURS,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dominic,Ball
542,Marmick Vermijl,0,MUFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marmick,Vermijl
543,Reece James,0,MUFC,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,R,Reece,James
544,Jose Tasende,0,MCFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jose,Tasende
545,Karim El Ahmadi,0,AVILLA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Karim,Ahmadi
546,Gerhard Tremmel,0,SWAN,Goalkeeper,1,0,0,0,0,0,0,37,1,0,0,0,5,3,0,G,Gerhard,Tremmel
547,Cameron Dummigan,0,BUR,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Cameron,Dummigan
548,Sam McQueen,0,SOTOM,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,S,Sam,McQueen
549,Russell Griffiths,0,EVER,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,R,Russell,Griffiths
550,Liam O'Neil,0,WBFC,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Liam,O'Neil
551,Davide Santon,0,NEWU,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,D,Davide,Santon
552,Abou Diaby,0,ARSL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Abou,Diaby
553,Danny Ward,0,LPOOL,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,D,Danny,Ward
554,Rory Watson,0,HULL,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Rory,Watson
555,Matthew Gilks,0,BUR,Goalkeeper,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,M,Matthew,Gilks
556,Zeki Fryers,0,LCFC,Defender,0,0,0,0,0,0,0,6,1,0,0,0,2,1,0,Z,Zeki,Fryers
557,Reece Oxford,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,R,Reece,Oxford
558,Adam Smith,0,LEICSC,Goalkeeper,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,A,Adam,Smith
559,Jack Rose,0,WBFC,Goalkeeper,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,J,Jack,Rose
560,Jordan Williams,0,LPOOL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jordan,Williams
561,Tom Robson,0,SUND,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,T,Tom,Robson
562,Dominic Solanke,0,CHEL,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,D,Dominic,Solanke
563,Adil Nabi,0,WBFC,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Adil,Nabi
564,Conor McAleny,0,EVER,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Conor,McAleny
565,Jordan Rossiter,0,LPOOL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jordan,Rossiter
566,Liam Shephard,0,SWAN,Defender,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,L,Liam,Shephard
567,Remie Streete,0,NEWU,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Remie,Streete
568,Saphir Taider,0,SOTOM,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Saphir,Taider
569,Jos Hooiveld,0,SOTOM,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jos,Hooiveld
570,Luke Daniels,0,WBFC,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Luke,Daniels
571,Thomas Sorensen,0,STOKEC,Goalkeeper,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,T,Thomas,Sorensen
572,Jake Flannigan,0,SOTOM,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Jake,Flannigan
573,Tom Hopper,0,LEICSC,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,T,Tom,Hopper
574,Semi Ajayi,0,ARSL,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,S,Semi,Ajayi
575,Jack Stephens,0,SOTOM,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jack,Stephens
576,Lewis Baker,0,CHEL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Lewis,Baker
577,Andy Wilkinson,0,STOKEC,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Andy,Wilkinson
578,Thierry Ambrose,0,MCFC,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Thierry,Ambrose
579,Steven Hewitt,0,BUR,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Steven,Hewitt
580,Fernando Torres,0,CHEL,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Fernando,Torres
581,Shinji Kagawa,0,MUFC,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Shinji,Kagawa
582,Riccardo Calder,0,AVILLA,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Riccardo,Calder
583,Facundo Ferreyra,0,NEWU,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,F,Facundo,Ferreyra
584,Duncan Watmore,0,SUND,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,D,Duncan,Watmore
585,Manny Onariase,0,WESTHAM,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Manny,Onariase
586,Jake Gray,0,LCFC,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jake,Gray
587,Patrick McCarthy,0,LCFC,Defender,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,P,Patrick,McCarthy
588,Olivier Kemen,0,NEWU,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,O,Olivier,Kemen
589,Josh Cullen,0,WESTHAM,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Josh,Cullen
590,Sheyi Ojo,0,LPOOL,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Sheyi,Ojo
591,Lewis Kinsella,0,AVILLA,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,L,Lewis,Kinsella
592,Suso,0,LPOOL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Suso,Suso
593,Lubomir Satka,0,NEWU,Defender,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,L,Lubomir,Satka
594,Cameron Brannagan,0,LPOOL,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,C,Cameron,Brannagan
595,Josh Sheehan,0,SWAN,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Josh,Sheehan
596,Frankie Sutherland,0,QPR,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Frankie,Sutherland
597,Liam Agnew,0,SUND,Midfielder,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,L,Liam,Agnew
598,Jamal Blackman,0,CHEL,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jamal,Blackman
599,George Honeyman,0,SUND,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,G,George,Honeyman
600,Jamie Sterry,0,NEWU,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,J,Jamie,Sterry
601,Sam Gallagher,0,SOTOM,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,S,Sam,Gallagher
602,Anders Lindegaard,0,MUFC,Goalkeeper,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,A,Anders,Lindegaard
603,Raheem Hanley,0,SWAN,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,R,Raheem,Hanley
604,Alex Palmer,0,WBFC,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Alex,Palmer
605,Aaron Mitchell,0,QPR,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Aaron,Mitchell
606,Mitchell Beeney,0,CHEL,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Mitchell,Beeney
607,Ben Amos,0,MUFC,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,B,Ben,Amos
608,Andre Green,0,AVILLA,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Andre,Green
609,Tyler Roberts,0,WBFC,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Tyler,Roberts
610,Jordan Pickford,0,SUND,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jordan,Pickford
611,Jeremie Boga,0,CHEL,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jeremie,Boga
612,Joshua Onomah,0,SPURS,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Joshua,Onomah
613,Michael Petrasso,0,QPR,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Michael,Petrasso
614,Harry Winks,0,SPURS,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,H,Harry,Winks
615,Kevin Long,-1,BUR,Defender,0,0,0,0,0,0,0,14,1,1,0,0,3,2,0,K,Kevin,Long
616,Nathan Ake,-1,CHEL,Defender,0,0,0,0,0,0,0,10,1,0,0,0,3,2,0,N,Nathan,Ake
617,Alex McCarthy,-1,QPR,Goalkeeper,2,0,0,0,0,0,0,31,1,0,0,0,9,6,0,A,Alex,McCarthy
618,Cole Kpekawa,-3,QPR,Defender,0,0,0,0,0,0,0,1,1,0,0,0,5,4,0,C,Cole,Kpekawa
619,Nathaniel Chalobah,-6,BUR,Defender,0,0,0,0,0,1,0,8,4,0,0,0,13,9,0,N,Nathaniel,Chalobah
620,Kevin De Bruyne,175,VFL,Midfielder,34,10,20,0,0,3,0,0,0,4,0,0,0,0,0,K,Kevin,Bruyne
621,Robert Lewandowski,159,BM1,Forward,28,17,5,0,0,0,0,4,3,11,0,0,0,0,0,R,Robert,Lewandowski
622,Pierre Emerick Aubameyang,158,BD1,Forward,31,16,6,0,0,4,0,3,2,8,0,0,0,0,0,P,Pierre,Aubameyang
623,Alexander Meier,149,EF,Midfielder,24,19,2,0,0,0,0,2,2,2,0,1,0,0,0,A,Alexander,Meier
624,Arjen Robben,149,BM1,Midfielder,21,17,7,0,0,0,0,1,1,6,0,0,0,0,0,A,Arjen,Robben
625,Thomas Muller,149,BM1,Forward,27,13,9,0,0,1,0,6,4,14,0,0,0,0,0,T,Thomas,Muller
626,Patrick Herrmann,145,MON1,Defender,26,11,4,2,12,5,0,8,6,21,0,0,25,7,0,P,Patrick,Herrmann
627,Max Kruse,141,MON1,Forward,29,11,9,0,0,2,0,3,3,11,0,0,0,0,0,M,Max,Kruse
628,Manuel Neuer,141,BM1,Goalkeeper,31,0,0,20,0,1,0,2,1,0,1,0,18,6,0,M,Manuel,Neuer
629,Karim Bellarabi,138,BL1,Midfielder,32,12,6,0,0,5,0,1,1,14,0,0,0,0,0,K,Karim,Bellarabi
630,Juan Bernat,134,BM1,Defender,28,1,0,17,4,1,0,6,3,2,0,0,15,5,0,J,Juan,Bernat
631,Bas Dost,129,VFL,Forward,17,16,4,0,0,1,0,11,4,7,0,0,0,0,0,B,Bas,Dost
632,Roberto Firmino,126,,Midfielder,33,7,10,0,0,5,0,0,0,9,0,0,0,0,0,R,Roberto,Firmino
633,Shinji Okazaki,126,,Forward,31,12,2,0,0,3,0,1,1,4,0,0,0,0,0,S,Shinji,Okazaki
634,Raffael,124,MON1,Forward,28,12,2,0,0,1,0,4,3,17,0,0,0,0,0,R,Raffael,Raffael
635,Maxim Choupo-Moting,122,SCH4,Forward,30,9,6,0,0,0,0,2,1,9,0,1,0,0,0,M,Maxim,Choupo-Moting
636,Zlatko Junuzovic,122,WB1,Midfielder,32,6,11,0,0,6,0,1,1,7,0,0,0,0,0,Z,Zlatko,Junuzovic
637,Yann Sommer,120,MON1,Goalkeeper,34,0,0,15,0,1,0,0,0,0,0,0,26,7,0,Y,Yann,Sommer
638,Naldo,117,VFL,Defender,32,7,2,7,0,5,0,0,0,1,0,0,36,11,0,N,Naldo,Naldo
639,Heung Min Son,116,BL1,Forward,28,11,2,0,0,4,0,4,3,11,0,0,0,0,0,H,Heung,Son
640,Haris Seferovic,116,EF,Forward,31,10,5,0,0,8,1,1,0,7,0,0,0,0,0,H,Haris,Seferovic
641,Bernd Leno,116,BL1,Goalkeeper,34,0,0,17,0,1,0,0,0,0,0,0,36,19,0,B,Bernd,Leno
